"Time","experimental-project-8457b5d6f6-bwdmb / app-namespace / PKG","experimental-project-8457b5d6f6-bwdmb / app-namespace / DRAM","experimental-project-8457b5d6f6-bwdmb / app-namespace / OTHER","experimental-project-8457b5d6f6-bwdmb / app-namespace / GPU"
2025-03-03 13:25:36,0.775,0,5.71,0
2025-03-03 13:25:38,0.775,0,5.71,0
2025-03-03 13:25:40,0.775,0,5.71,0
2025-03-03 13:25:42,0.775,0,5.71,0
2025-03-03 13:25:44,0.775,0,5.71,0
2025-03-03 13:25:46,0.775,0,5.71,0
2025-03-03 13:25:48,0.775,0,5.71,0
2025-03-03 13:25:50,0.775,0,5.71,0
2025-03-03 13:25:52,0.775,0,5.71,0
2025-03-03 13:25:54,0.775,0,5.71,0
2025-03-03 13:25:56,0.775,0,5.71,0
2025-03-03 13:25:58,0.775,0,5.71,0
2025-03-03 13:26:00,0.775,0,5.71,0
2025-03-03 13:26:02,0.775,0,5.71,0
2025-03-03 13:26:04,0.775,0,5.71,0
2025-03-03 13:26:06,0.798,0,5.18,0
2025-03-03 13:26:08,0.798,0,5.18,0
2025-03-03 13:26:10,0.798,0,5.18,0
2025-03-03 13:26:12,0.798,0,5.18,0
2025-03-03 13:26:14,0.798,0,5.18,0
2025-03-03 13:26:16,0.798,0,5.18,0
2025-03-03 13:26:18,0.798,0,5.18,0
2025-03-03 13:26:20,0.798,0,5.18,0
2025-03-03 13:26:22,0.798,0,5.18,0
2025-03-03 13:26:24,0.798,0,5.18,0
2025-03-03 13:26:26,0.798,0,5.18,0
2025-03-03 13:26:28,0.798,0,5.18,0
2025-03-03 13:26:30,0.798,0,5.18,0
2025-03-03 13:26:32,0.798,0,5.18,0
2025-03-03 13:26:34,0.798,0,5.18,0
2025-03-03 13:26:36,0.819,0,5.09,0
2025-03-03 13:26:38,0.819,0,5.09,0
2025-03-03 13:26:40,0.819,0,5.09,0
2025-03-03 13:26:42,0.819,0,5.09,0
2025-03-03 13:26:44,0.819,0,5.09,0
2025-03-03 13:26:46,0.819,0,5.09,0
2025-03-03 13:26:48,0.819,0,5.09,0
2025-03-03 13:26:50,0.819,0,5.09,0
2025-03-03 13:26:52,0.819,0,5.09,0
2025-03-03 13:26:54,0.819,0,5.09,0
2025-03-03 13:26:56,0.819,0,5.09,0
2025-03-03 13:26:58,0.819,0,5.09,0
2025-03-03 13:27:00,0.819,0,5.09,0
2025-03-03 13:27:02,0.819,0,5.09,0
2025-03-03 13:27:04,0.819,0,5.09,0
2025-03-03 13:27:06,0.819,0,5.23,0
2025-03-03 13:27:08,0.819,0,5.23,0
2025-03-03 13:27:10,0.819,0,5.23,0
2025-03-03 13:27:12,0.819,0,5.23,0
2025-03-03 13:27:14,0.819,0,5.23,0
2025-03-03 13:27:16,0.819,0,5.23,0
2025-03-03 13:27:18,0.819,0,5.23,0
2025-03-03 13:27:20,0.819,0,5.23,0
2025-03-03 13:27:22,0.819,0,5.23,0
2025-03-03 13:27:24,0.819,0,5.23,0
2025-03-03 13:27:26,0.819,0,5.23,0
2025-03-03 13:27:28,0.819,0,5.23,0
2025-03-03 13:27:30,0.819,0,5.23,0
2025-03-03 13:27:32,0.819,0,5.23,0
2025-03-03 13:27:34,0.819,0,5.23,0
2025-03-03 13:27:36,0.825,0,5.07,0
2025-03-03 13:27:38,0.825,0,5.07,0
2025-03-03 13:27:40,0.825,0,5.07,0
2025-03-03 13:27:42,0.825,0,5.07,0
2025-03-03 13:27:44,0.825,0,5.07,0
2025-03-03 13:27:46,0.825,0,5.07,0
2025-03-03 13:27:48,0.825,0,5.07,0
2025-03-03 13:27:50,0.825,0,5.07,0
2025-03-03 13:27:52,0.825,0,5.07,0
2025-03-03 13:27:54,0.825,0,5.07,0
2025-03-03 13:27:56,0.825,0,5.07,0
2025-03-03 13:27:58,0.825,0,5.07,0
2025-03-03 13:28:00,0.825,0,5.07,0
2025-03-03 13:28:02,0.825,0,5.07,0
2025-03-03 13:28:04,0.825,0,5.07,0
2025-03-03 13:28:06,0.836,0,5.02,0
2025-03-03 13:28:08,0.836,0,5.02,0
2025-03-03 13:28:10,0.836,0,5.02,0
2025-03-03 13:28:12,0.836,0,5.02,0
2025-03-03 13:28:14,0.836,0,5.02,0
2025-03-03 13:28:16,0.836,0,5.02,0
2025-03-03 13:28:18,0.836,0,5.02,0
2025-03-03 13:28:20,0.836,0,5.02,0
2025-03-03 13:28:22,0.836,0,5.02,0
2025-03-03 13:28:24,0.836,0,5.02,0
2025-03-03 13:28:26,0.836,0,5.02,0
2025-03-03 13:28:28,0.836,0,5.02,0
2025-03-03 13:28:30,0.836,0,5.02,0
2025-03-03 13:28:32,0.836,0,5.02,0
2025-03-03 13:28:34,0.836,0,5.02,0
2025-03-03 13:28:36,0.840,0,5.06,0
2025-03-03 13:28:38,0.840,0,5.06,0
2025-03-03 13:28:40,0.840,0,5.06,0
2025-03-03 13:28:42,0.840,0,5.06,0
2025-03-03 13:28:44,0.840,0,5.06,0
2025-03-03 13:28:46,0.840,0,5.06,0
2025-03-03 13:28:48,0.840,0,5.06,0
2025-03-03 13:28:50,0.840,0,5.06,0
2025-03-03 13:28:52,0.840,0,5.06,0
2025-03-03 13:28:54,0.840,0,5.06,0
2025-03-03 13:28:56,0.840,0,5.06,0
2025-03-03 13:28:58,0.840,0,5.06,0
2025-03-03 13:29:00,0.840,0,5.06,0
2025-03-03 13:29:02,0.840,0,5.06,0
2025-03-03 13:29:04,0.840,0,5.06,0
2025-03-03 13:29:06,0.846,0,5.14,0
2025-03-03 13:29:08,0.846,0,5.14,0
2025-03-03 13:29:10,0.846,0,5.14,0
2025-03-03 13:29:12,0.846,0,5.14,0
2025-03-03 13:29:14,0.846,0,5.14,0
2025-03-03 13:29:16,0.846,0,5.14,0
2025-03-03 13:29:18,0.846,0,5.14,0
2025-03-03 13:29:20,0.846,0,5.14,0
2025-03-03 13:29:22,0.846,0,5.14,0
2025-03-03 13:29:24,0.846,0,5.14,0
2025-03-03 13:29:26,0.846,0,5.14,0
2025-03-03 13:29:28,0.846,0,5.14,0
2025-03-03 13:29:30,0.846,0,5.14,0
2025-03-03 13:29:32,0.846,0,5.14,0
2025-03-03 13:29:34,0.846,0,5.14,0
2025-03-03 13:29:36,0.841,0,5.04,0
2025-03-03 13:29:38,0.841,0,5.04,0
2025-03-03 13:29:40,0.841,0,5.04,0
2025-03-03 13:29:42,0.841,0,5.04,0
2025-03-03 13:29:44,0.841,0,5.04,0
2025-03-03 13:29:46,0.841,0,5.04,0
2025-03-03 13:29:48,0.841,0,5.04,0
2025-03-03 13:29:50,0.841,0,5.04,0
2025-03-03 13:29:52,0.841,0,5.04,0
2025-03-03 13:29:54,0.841,0,5.04,0
2025-03-03 13:29:56,0.841,0,5.04,0
2025-03-03 13:29:58,0.841,0,5.04,0
2025-03-03 13:30:00,0.841,0,5.04,0
2025-03-03 13:30:02,0.841,0,5.04,0
2025-03-03 13:30:04,0.841,0,5.04,0
2025-03-03 13:30:06,0.842,0,5.11,0
2025-03-03 13:30:08,0.842,0,5.11,0
2025-03-03 13:30:10,0.842,0,5.11,0
2025-03-03 13:30:12,0.842,0,5.11,0
2025-03-03 13:30:14,0.842,0,5.11,0
2025-03-03 13:30:16,0.842,0,5.11,0
2025-03-03 13:30:18,0.842,0,5.11,0
2025-03-03 13:30:20,0.842,0,5.11,0
2025-03-03 13:30:22,0.842,0,5.11,0
2025-03-03 13:30:24,0.842,0,5.11,0
2025-03-03 13:30:26,0.842,0,5.11,0
2025-03-03 13:30:28,0.842,0,5.11,0
2025-03-03 13:30:30,0.842,0,5.11,0
2025-03-03 13:30:32,0.842,0,5.11,0
2025-03-03 13:30:34,0.842,0,5.11,0
2025-03-03 13:30:36,0.827,0,5.14,0
2025-03-03 13:30:38,0.827,0,5.14,0
2025-03-03 13:30:40,0.827,0,5.14,0
2025-03-03 13:30:42,0.827,0,5.14,0
2025-03-03 13:30:44,0.827,0,5.14,0
2025-03-03 13:30:46,0.827,0,5.14,0
2025-03-03 13:30:48,0.827,0,5.14,0
2025-03-03 13:30:50,0.827,0,5.14,0
2025-03-03 13:30:52,0.827,0,5.14,0
2025-03-03 13:30:54,0.827,0,5.14,0
2025-03-03 13:30:56,0.827,0,5.14,0
2025-03-03 13:30:58,0.827,0,5.14,0
2025-03-03 13:31:00,0.827,0,5.14,0
2025-03-03 13:31:02,0.827,0,5.14,0
2025-03-03 13:31:04,0.827,0,5.14,0
2025-03-03 13:31:06,0.829,0,5.27,0
2025-03-03 13:31:08,0.829,0,5.27,0
2025-03-03 13:31:10,0.829,0,5.27,0
2025-03-03 13:31:12,0.829,0,5.27,0
2025-03-03 13:31:14,0.829,0,5.27,0
2025-03-03 13:31:16,0.829,0,5.27,0
2025-03-03 13:31:18,0.829,0,5.27,0
2025-03-03 13:31:20,0.829,0,5.27,0
2025-03-03 13:31:22,0.829,0,5.27,0
2025-03-03 13:31:24,0.829,0,5.27,0
2025-03-03 13:31:26,0.829,0,5.27,0
2025-03-03 13:31:28,0.829,0,5.27,0
2025-03-03 13:31:30,0.829,0,5.27,0
2025-03-03 13:31:32,0.829,0,5.27,0
2025-03-03 13:31:34,0.829,0,5.27,0
2025-03-03 13:31:36,0.835,0,5.05,0
2025-03-03 13:31:38,0.835,0,5.05,0
2025-03-03 13:31:40,0.835,0,5.05,0
2025-03-03 13:31:42,0.835,0,5.05,0
2025-03-03 13:31:44,0.835,0,5.05,0
2025-03-03 13:31:46,0.835,0,5.05,0
2025-03-03 13:31:48,0.835,0,5.05,0
2025-03-03 13:31:50,0.835,0,5.05,0
2025-03-03 13:31:52,0.835,0,5.05,0
2025-03-03 13:31:54,0.835,0,5.05,0
2025-03-03 13:31:56,0.835,0,5.05,0
2025-03-03 13:31:58,0.835,0,5.05,0
2025-03-03 13:32:00,0.835,0,5.05,0
2025-03-03 13:32:02,0.835,0,5.05,0
2025-03-03 13:32:04,0.835,0,5.05,0
2025-03-03 13:32:06,0.887,0,5.12,0
2025-03-03 13:32:08,0.887,0,5.12,0
2025-03-03 13:32:10,0.887,0,5.12,0
2025-03-03 13:32:12,0.887,0,5.12,0
2025-03-03 13:32:14,0.887,0,5.12,0
2025-03-03 13:32:16,0.887,0,5.12,0
2025-03-03 13:32:18,0.887,0,5.12,0
2025-03-03 13:32:20,0.887,0,5.12,0
2025-03-03 13:32:22,0.887,0,5.12,0
2025-03-03 13:32:24,0.887,0,5.12,0
2025-03-03 13:32:26,0.887,0,5.12,0
2025-03-03 13:32:28,0.887,0,5.12,0
2025-03-03 13:32:30,0.887,0,5.12,0
2025-03-03 13:32:32,0.887,0,5.12,0
2025-03-03 13:32:34,0.887,0,5.12,0
2025-03-03 13:32:36,0.857,0,5.09,0
2025-03-03 13:32:38,0.857,0,5.09,0
2025-03-03 13:32:40,0.857,0,5.09,0
2025-03-03 13:32:42,0.857,0,5.09,0
2025-03-03 13:32:44,0.857,0,5.09,0
2025-03-03 13:32:46,0.857,0,5.09,0
2025-03-03 13:32:48,0.857,0,5.09,0
2025-03-03 13:32:50,0.857,0,5.09,0
2025-03-03 13:32:52,0.857,0,5.09,0
2025-03-03 13:32:54,0.857,0,5.09,0
2025-03-03 13:32:56,0.857,0,5.09,0
2025-03-03 13:32:58,0.857,0,5.09,0
2025-03-03 13:33:00,0.857,0,5.09,0
2025-03-03 13:33:02,0.857,0,5.09,0
2025-03-03 13:33:04,0.857,0,5.09,0
2025-03-03 13:33:06,0.841,0,5.09,0
2025-03-03 13:33:08,0.841,0,5.09,0
2025-03-03 13:33:10,0.841,0,5.09,0
2025-03-03 13:33:12,0.841,0,5.09,0
2025-03-03 13:33:14,0.841,0,5.09,0
2025-03-03 13:33:16,0.841,0,5.09,0
2025-03-03 13:33:18,0.841,0,5.09,0
2025-03-03 13:33:20,0.841,0,5.09,0
2025-03-03 13:33:22,0.841,0,5.09,0
2025-03-03 13:33:24,0.841,0,5.09,0
2025-03-03 13:33:26,0.841,0,5.09,0
2025-03-03 13:33:28,0.841,0,5.09,0
2025-03-03 13:33:30,0.841,0,5.09,0
2025-03-03 13:33:32,0.841,0,5.09,0
2025-03-03 13:33:34,0.841,0,5.09,0
2025-03-03 13:33:36,0.839,0,5.10,0
2025-03-03 13:33:38,0.839,0,5.10,0
2025-03-03 13:33:40,0.839,0,5.10,0
2025-03-03 13:33:42,0.839,0,5.10,0
2025-03-03 13:33:44,0.839,0,5.10,0
2025-03-03 13:33:46,0.839,0,5.10,0
2025-03-03 13:33:48,0.839,0,5.10,0
2025-03-03 13:33:50,0.839,0,5.10,0
2025-03-03 13:33:52,0.839,0,5.10,0
2025-03-03 13:33:54,0.839,0,5.10,0
2025-03-03 13:33:56,0.839,0,5.10,0
2025-03-03 13:33:58,0.839,0,5.10,0
2025-03-03 13:34:00,0.839,0,5.10,0
2025-03-03 13:34:02,0.839,0,5.10,0
2025-03-03 13:34:04,0.839,0,5.10,0
2025-03-03 13:34:06,0.846,0,5.10,0
2025-03-03 13:34:08,0.846,0,5.10,0
2025-03-03 13:34:10,0.846,0,5.10,0
2025-03-03 13:34:12,0.846,0,5.10,0
2025-03-03 13:34:14,0.846,0,5.10,0
2025-03-03 13:34:16,0.846,0,5.10,0
2025-03-03 13:34:18,0.846,0,5.10,0
2025-03-03 13:34:20,0.846,0,5.10,0
2025-03-03 13:34:22,0.846,0,5.10,0
2025-03-03 13:34:24,0.846,0,5.10,0
2025-03-03 13:34:26,0.846,0,5.10,0
2025-03-03 13:34:28,0.846,0,5.10,0
2025-03-03 13:34:30,0.846,0,5.10,0
2025-03-03 13:34:32,0.846,0,5.10,0
2025-03-03 13:34:34,0.846,0,5.10,0
2025-03-03 13:34:36,0.852,0,5.15,0
2025-03-03 13:34:38,0.852,0,5.15,0
2025-03-03 13:34:40,0.852,0,5.15,0
2025-03-03 13:34:42,0.852,0,5.15,0
2025-03-03 13:34:44,0.852,0,5.15,0
2025-03-03 13:34:46,0.852,0,5.15,0
2025-03-03 13:34:48,0.852,0,5.15,0
2025-03-03 13:34:50,0.852,0,5.15,0
2025-03-03 13:34:52,0.852,0,5.15,0
2025-03-03 13:34:54,0.852,0,5.15,0
2025-03-03 13:34:56,0.852,0,5.15,0
2025-03-03 13:34:58,0.852,0,5.15,0
2025-03-03 13:35:00,0.852,0,5.15,0
2025-03-03 13:35:02,0.852,0,5.15,0
2025-03-03 13:35:04,0.852,0,5.15,0
2025-03-03 13:35:06,0.867,0,5.09,0
2025-03-03 13:35:08,0.867,0,5.09,0
2025-03-03 13:35:10,0.867,0,5.09,0
2025-03-03 13:35:12,0.867,0,5.09,0
2025-03-03 13:35:14,0.867,0,5.09,0
2025-03-03 13:35:16,0.867,0,5.09,0
2025-03-03 13:35:18,0.867,0,5.09,0
2025-03-03 13:35:20,0.867,0,5.09,0
2025-03-03 13:35:22,0.867,0,5.09,0
2025-03-03 13:35:24,0.867,0,5.09,0
2025-03-03 13:35:26,0.867,0,5.09,0
2025-03-03 13:35:28,0.867,0,5.09,0
2025-03-03 13:35:30,0.867,0,5.09,0
2025-03-03 13:35:32,0.867,0,5.09,0
2025-03-03 13:35:34,0.867,0,5.09,0
2025-03-03 13:35:36,0.864,0,5.13,0
2025-03-03 13:35:38,0.864,0,5.13,0
2025-03-03 13:35:40,0.864,0,5.13,0
2025-03-03 13:35:42,0.864,0,5.13,0
2025-03-03 13:35:44,0.864,0,5.13,0
2025-03-03 13:35:46,0.864,0,5.13,0
2025-03-03 13:35:48,0.864,0,5.13,0
2025-03-03 13:35:50,0.864,0,5.13,0
2025-03-03 13:35:52,0.864,0,5.13,0
2025-03-03 13:35:54,0.864,0,5.13,0
2025-03-03 13:35:56,0.864,0,5.13,0
2025-03-03 13:35:58,0.864,0,5.13,0
2025-03-03 13:36:00,0.864,0,5.13,0
2025-03-03 13:36:02,0.864,0,5.13,0
2025-03-03 13:36:04,0.864,0,5.13,0
2025-03-03 13:36:06,0.860,0,5.15,0
2025-03-03 13:36:08,0.860,0,5.15,0
2025-03-03 13:36:10,0.860,0,5.15,0
2025-03-03 13:36:12,0.860,0,5.15,0
2025-03-03 13:36:14,0.860,0,5.15,0
2025-03-03 13:36:16,0.860,0,5.15,0
2025-03-03 13:36:18,0.860,0,5.15,0
2025-03-03 13:36:20,0.860,0,5.15,0
2025-03-03 13:36:22,0.860,0,5.15,0
2025-03-03 13:36:24,0.860,0,5.15,0
2025-03-03 13:36:26,0.860,0,5.15,0
2025-03-03 13:36:28,0.860,0,5.15,0
2025-03-03 13:36:30,0.860,0,5.15,0
2025-03-03 13:36:32,0.860,0,5.15,0
2025-03-03 13:36:34,0.860,0,5.15,0
2025-03-03 13:36:36,0.845,0,5.13,0
2025-03-03 13:36:38,0.845,0,5.13,0
2025-03-03 13:36:40,0.845,0,5.13,0
2025-03-03 13:36:42,0.845,0,5.13,0
2025-03-03 13:36:44,0.845,0,5.13,0
2025-03-03 13:36:46,0.845,0,5.13,0
2025-03-03 13:36:48,0.845,0,5.13,0
2025-03-03 13:36:50,0.845,0,5.13,0
2025-03-03 13:36:52,0.845,0,5.13,0
2025-03-03 13:36:54,0.845,0,5.13,0
2025-03-03 13:36:56,0.845,0,5.13,0
2025-03-03 13:36:58,0.845,0,5.13,0
2025-03-03 13:37:00,0.845,0,5.13,0
2025-03-03 13:37:02,0.845,0,5.13,0
2025-03-03 13:37:04,0.845,0,5.13,0
2025-03-03 13:37:06,0.865,0,5.24,0
2025-03-03 13:37:08,0.865,0,5.24,0
2025-03-03 13:37:10,0.865,0,5.24,0
2025-03-03 13:37:12,0.865,0,5.24,0
2025-03-03 13:37:14,0.865,0,5.24,0
2025-03-03 13:37:16,0.865,0,5.24,0
2025-03-03 13:37:18,0.865,0,5.24,0
2025-03-03 13:37:20,0.865,0,5.24,0
2025-03-03 13:37:22,0.865,0,5.24,0
2025-03-03 13:37:24,0.865,0,5.24,0
2025-03-03 13:37:26,0.865,0,5.24,0
2025-03-03 13:37:28,0.865,0,5.24,0
2025-03-03 13:37:30,0.865,0,5.24,0
2025-03-03 13:37:32,0.865,0,5.24,0
2025-03-03 13:37:34,0.865,0,5.24,0
2025-03-03 13:37:36,0.842,0,5.09,0
2025-03-03 13:37:38,0.842,0,5.09,0
2025-03-03 13:37:40,0.842,0,5.09,0
2025-03-03 13:37:42,0.842,0,5.09,0
2025-03-03 13:37:44,0.842,0,5.09,0
2025-03-03 13:37:46,0.842,0,5.09,0
2025-03-03 13:37:48,0.842,0,5.09,0
2025-03-03 13:37:50,0.842,0,5.09,0
2025-03-03 13:37:52,0.842,0,5.09,0
2025-03-03 13:37:54,0.842,0,5.09,0
2025-03-03 13:37:56,0.842,0,5.09,0
2025-03-03 13:37:58,0.842,0,5.09,0
2025-03-03 13:38:00,0.842,0,5.09,0
2025-03-03 13:38:02,0.842,0,5.09,0
2025-03-03 13:38:04,0.842,0,5.09,0
2025-03-03 13:38:06,0.860,0,5.10,0
2025-03-03 13:38:08,0.860,0,5.10,0
2025-03-03 13:38:10,0.860,0,5.10,0
2025-03-03 13:38:12,0.860,0,5.10,0
2025-03-03 13:38:14,0.860,0,5.10,0
2025-03-03 13:38:16,0.860,0,5.10,0
2025-03-03 13:38:18,0.860,0,5.10,0
2025-03-03 13:38:20,0.860,0,5.10,0
2025-03-03 13:38:22,0.860,0,5.10,0
2025-03-03 13:38:24,0.860,0,5.10,0
2025-03-03 13:38:26,0.860,0,5.10,0
2025-03-03 13:38:28,0.860,0,5.10,0
2025-03-03 13:38:30,0.860,0,5.10,0
2025-03-03 13:38:32,0.860,0,5.10,0
2025-03-03 13:38:34,0.860,0,5.10,0
2025-03-03 13:38:36,0.848,0,5.10,0
2025-03-03 13:38:38,0.848,0,5.10,0
2025-03-03 13:38:40,0.848,0,5.10,0
2025-03-03 13:38:42,0.848,0,5.10,0
2025-03-03 13:38:44,0.848,0,5.10,0
2025-03-03 13:38:46,0.848,0,5.10,0
2025-03-03 13:38:48,0.848,0,5.10,0
2025-03-03 13:38:50,0.848,0,5.10,0
2025-03-03 13:38:52,0.848,0,5.10,0
2025-03-03 13:38:54,0.848,0,5.10,0
2025-03-03 13:38:56,0.848,0,5.10,0
2025-03-03 13:38:58,0.848,0,5.10,0
2025-03-03 13:39:00,0.848,0,5.10,0
2025-03-03 13:39:02,0.848,0,5.10,0
2025-03-03 13:39:04,0.848,0,5.10,0
2025-03-03 13:39:06,0.845,0,5.23,0
2025-03-03 13:39:08,0.845,0,5.23,0
2025-03-03 13:39:10,0.845,0,5.23,0
2025-03-03 13:39:12,0.845,0,5.23,0
2025-03-03 13:39:14,0.845,0,5.23,0
2025-03-03 13:39:16,0.845,0,5.23,0
2025-03-03 13:39:18,0.845,0,5.23,0
2025-03-03 13:39:20,0.845,0,5.23,0
2025-03-03 13:39:22,0.845,0,5.23,0
2025-03-03 13:39:24,0.845,0,5.23,0
2025-03-03 13:39:26,0.845,0,5.23,0
2025-03-03 13:39:28,0.845,0,5.23,0
2025-03-03 13:39:30,0.845,0,5.23,0
2025-03-03 13:39:32,0.845,0,5.23,0
2025-03-03 13:39:34,0.845,0,5.23,0
2025-03-03 13:39:36,0.857,0,5.04,0
2025-03-03 13:39:38,0.857,0,5.04,0
2025-03-03 13:39:40,0.857,0,5.04,0
2025-03-03 13:39:42,0.857,0,5.04,0
2025-03-03 13:39:44,0.857,0,5.04,0
2025-03-03 13:39:46,0.857,0,5.04,0
2025-03-03 13:39:48,0.857,0,5.04,0
2025-03-03 13:39:50,0.857,0,5.04,0
2025-03-03 13:39:52,0.857,0,5.04,0
2025-03-03 13:39:54,0.857,0,5.04,0
2025-03-03 13:39:56,0.857,0,5.04,0
2025-03-03 13:39:58,0.857,0,5.04,0
2025-03-03 13:40:00,0.857,0,5.04,0
2025-03-03 13:40:02,0.857,0,5.04,0
2025-03-03 13:40:04,0.857,0,5.04,0
2025-03-03 13:40:06,0.847,0,5.10,0
2025-03-03 13:40:08,0.847,0,5.10,0
2025-03-03 13:40:10,0.847,0,5.10,0
2025-03-03 13:40:12,0.847,0,5.10,0
2025-03-03 13:40:14,0.847,0,5.10,0
2025-03-03 13:40:16,0.847,0,5.10,0
2025-03-03 13:40:18,0.847,0,5.10,0
2025-03-03 13:40:20,0.847,0,5.10,0
2025-03-03 13:40:22,0.847,0,5.10,0
2025-03-03 13:40:24,0.847,0,5.10,0
2025-03-03 13:40:26,0.847,0,5.10,0
2025-03-03 13:40:28,0.847,0,5.10,0
2025-03-03 13:40:30,0.847,0,5.10,0
2025-03-03 13:40:32,0.847,0,5.10,0
2025-03-03 13:40:34,0.847,0,5.10,0
2025-03-03 13:40:36,0.847,0,5.11,0
2025-03-03 13:40:38,0.847,0,5.11,0
2025-03-03 13:40:40,0.847,0,5.11,0
2025-03-03 13:40:42,0.847,0,5.11,0
2025-03-03 13:40:44,0.847,0,5.11,0
2025-03-03 13:40:46,0.847,0,5.11,0
2025-03-03 13:40:48,0.847,0,5.11,0
2025-03-03 13:40:50,0.847,0,5.11,0
2025-03-03 13:40:52,0.847,0,5.11,0
2025-03-03 13:40:54,0.847,0,5.11,0
2025-03-03 13:40:56,0.847,0,5.11,0
2025-03-03 13:40:58,0.847,0,5.11,0
2025-03-03 13:41:00,0.847,0,5.11,0
2025-03-03 13:41:02,0.847,0,5.11,0
2025-03-03 13:41:04,0.847,0,5.11,0
2025-03-03 13:41:06,0.839,0,5.16,0
2025-03-03 13:41:08,0.839,0,5.16,0
2025-03-03 13:41:10,0.839,0,5.16,0
2025-03-03 13:41:12,0.839,0,5.16,0
2025-03-03 13:41:14,0.839,0,5.16,0
2025-03-03 13:41:16,0.839,0,5.16,0
2025-03-03 13:41:18,0.839,0,5.16,0
2025-03-03 13:41:20,0.839,0,5.16,0
2025-03-03 13:41:22,0.839,0,5.16,0
2025-03-03 13:41:24,0.839,0,5.16,0
2025-03-03 13:41:26,0.839,0,5.16,0
2025-03-03 13:41:28,0.839,0,5.16,0
2025-03-03 13:41:30,0.839,0,5.16,0
2025-03-03 13:41:32,0.839,0,5.16,0
2025-03-03 13:41:34,0.839,0,5.16,0
2025-03-03 13:41:36,0.870,0,5.06,0
2025-03-03 13:41:38,0.870,0,5.06,0
2025-03-03 13:41:40,0.870,0,5.06,0
2025-03-03 13:41:42,0.870,0,5.06,0
2025-03-03 13:41:44,0.870,0,5.06,0
2025-03-03 13:41:46,0.870,0,5.06,0
2025-03-03 13:41:48,0.870,0,5.06,0
2025-03-03 13:41:50,0.870,0,5.06,0
2025-03-03 13:41:52,0.870,0,5.06,0
2025-03-03 13:41:54,0.870,0,5.06,0
2025-03-03 13:41:56,0.870,0,5.06,0
2025-03-03 13:41:58,0.870,0,5.06,0
2025-03-03 13:42:00,0.870,0,5.06,0
2025-03-03 13:42:02,0.870,0,5.06,0
2025-03-03 13:42:04,0.870,0,5.06,0
2025-03-03 13:42:06,0.873,0,5.10,0
2025-03-03 13:42:08,0.873,0,5.10,0
2025-03-03 13:42:10,0.873,0,5.10,0
2025-03-03 13:42:12,0.873,0,5.10,0
2025-03-03 13:42:14,0.873,0,5.10,0
2025-03-03 13:42:16,0.873,0,5.10,0
2025-03-03 13:42:18,0.873,0,5.10,0
2025-03-03 13:42:20,0.873,0,5.10,0
