Time,TOTAL
2025-05-13 15:41:41,0.9471000000000004
2025-05-13 15:41:42,0.9471000000000004
2025-05-13 15:41:43,0.9471000000000004
2025-05-13 15:41:44,0.9471000000000004
2025-05-13 15:41:45,0.9471000000000004
2025-05-13 15:41:46,0.9471000000000004
2025-05-13 15:41:47,0.9471000000000004
2025-05-13 15:41:48,0.9471000000000004
2025-05-13 15:41:49,0.9471000000000004
2025-05-13 15:41:50,0.9471000000000004
2025-05-13 15:41:51,0.9471000000000004
2025-05-13 15:41:52,0.9471000000000004
2025-05-13 15:41:53,0.9471000000000004
2025-05-13 15:41:54,0.9471000000000004
2025-05-13 15:41:55,0.9471000000000004
2025-05-13 15:41:56,0.9471000000000004
2025-05-13 15:41:57,0.9471000000000004
2025-05-13 15:41:58,0.9471000000000004
2025-05-13 15:41:59,0.9471000000000004
2025-05-13 15:42:00,0.9471000000000004
2025-05-13 15:42:01,0.9471000000000004
2025-05-13 15:42:02,0.9471000000000004
2025-05-13 15:42:03,0.9471000000000004
2025-05-13 15:42:04,0.9471000000000004
2025-05-13 15:42:05,0.9471000000000004
2025-05-13 15:42:06,0.9471000000000004
2025-05-13 15:42:07,0.9471000000000004
2025-05-13 15:42:08,0.9471000000000004
2025-05-13 15:42:09,1.1748999999999796
2025-05-13 15:42:10,1.1748999999999796
2025-05-13 15:42:11,1.1748999999999796
2025-05-13 15:42:12,1.1748999999999796
2025-05-13 15:42:13,1.1748999999999796
2025-05-13 15:42:14,1.1748999999999796
2025-05-13 15:42:15,1.1748999999999796
2025-05-13 15:42:16,1.1748999999999796
2025-05-13 15:42:17,1.1748999999999796
2025-05-13 15:42:18,1.1748999999999796
2025-05-13 15:42:19,1.1748999999999796
2025-05-13 15:42:20,1.1748999999999796
2025-05-13 15:42:21,1.1748999999999796
2025-05-13 15:42:22,1.1748999999999796
2025-05-13 15:42:23,1.1748999999999796
2025-05-13 15:42:24,1.1748999999999796
2025-05-13 15:42:25,1.1748999999999796
2025-05-13 15:42:26,1.1748999999999796
2025-05-13 15:42:27,1.1748999999999796
2025-05-13 15:42:28,1.1748999999999796
2025-05-13 15:42:29,1.1748999999999796
2025-05-13 15:42:30,1.1748999999999796
2025-05-13 15:42:31,1.1748999999999796
2025-05-13 15:42:32,1.1748999999999796
2025-05-13 15:42:33,1.1748999999999796
2025-05-13 15:42:34,1.1748999999999796
2025-05-13 15:42:35,1.1748999999999796
2025-05-13 15:42:36,1.1748999999999796
2025-05-13 15:42:37,1.1748999999999796
2025-05-13 15:42:38,1.1748999999999796
2025-05-13 15:42:39,1.1833000000000085
2025-05-13 15:42:40,1.1833000000000085
2025-05-13 15:42:41,1.1833000000000085
2025-05-13 15:42:42,1.1833000000000085
2025-05-13 15:42:43,1.1833000000000085
2025-05-13 15:42:44,1.1833000000000085
2025-05-13 15:42:45,1.1833000000000085
2025-05-13 15:42:46,1.1833000000000085
2025-05-13 15:42:47,1.1833000000000085
2025-05-13 15:42:48,1.1833000000000085
2025-05-13 15:42:49,1.1833000000000085
2025-05-13 15:42:50,1.1833000000000085
2025-05-13 15:42:51,1.1833000000000085
2025-05-13 15:42:52,1.1833000000000085
2025-05-13 15:42:53,1.1833000000000085
2025-05-13 15:42:54,1.1833000000000085
2025-05-13 15:42:55,1.1833000000000085
2025-05-13 15:42:56,1.1833000000000085
2025-05-13 15:42:57,1.1833000000000085
2025-05-13 15:42:58,1.1833000000000085
2025-05-13 15:42:59,1.1833000000000085
2025-05-13 15:43:00,1.1833000000000085
2025-05-13 15:43:01,1.1833000000000085
2025-05-13 15:43:02,1.1833000000000085
2025-05-13 15:43:03,1.1833000000000085
2025-05-13 15:43:04,1.1833000000000085
2025-05-13 15:43:05,1.1833000000000085
2025-05-13 15:43:06,1.1833000000000085
2025-05-13 15:43:07,1.1833000000000085
2025-05-13 15:43:08,1.1833000000000085
2025-05-13 15:43:09,1.2048999999999979
2025-05-13 15:43:10,1.2048999999999979
2025-05-13 15:43:11,1.2048999999999979
2025-05-13 15:43:12,1.2048999999999979
2025-05-13 15:43:13,1.2048999999999979
2025-05-13 15:43:14,1.2048999999999979
2025-05-13 15:43:15,1.2048999999999979
2025-05-13 15:43:16,1.2048999999999979
2025-05-13 15:43:17,1.2048999999999979
2025-05-13 15:43:18,1.2048999999999979
2025-05-13 15:43:19,1.2048999999999979
2025-05-13 15:43:20,1.2048999999999979
2025-05-13 15:43:21,1.2048999999999979
2025-05-13 15:43:22,1.2048999999999979
2025-05-13 15:43:23,1.2048999999999979
2025-05-13 15:43:24,1.2048999999999979
2025-05-13 15:43:25,1.2048999999999979
2025-05-13 15:43:26,1.2048999999999979
2025-05-13 15:43:27,1.2048999999999979
2025-05-13 15:43:28,1.2048999999999979
2025-05-13 15:43:29,1.2048999999999979
2025-05-13 15:43:30,1.2048999999999979
2025-05-13 15:43:31,1.2048999999999979
2025-05-13 15:43:32,1.2048999999999979
2025-05-13 15:43:33,1.2048999999999979
2025-05-13 15:43:34,1.2048999999999979
2025-05-13 15:43:35,1.2048999999999979
2025-05-13 15:43:36,1.2048999999999979
2025-05-13 15:43:37,1.2048999999999979
2025-05-13 15:43:38,1.2048999999999979
2025-05-13 15:43:39,1.1952000000000074
2025-05-13 15:43:40,1.1952000000000074
2025-05-13 15:43:41,1.1952000000000074
2025-05-13 15:43:42,1.1952000000000074
2025-05-13 15:43:43,1.1952000000000074
2025-05-13 15:43:44,1.1952000000000074
2025-05-13 15:43:45,1.1952000000000074
2025-05-13 15:43:46,1.1952000000000074
2025-05-13 15:43:47,1.1952000000000074
2025-05-13 15:43:48,1.1952000000000074
2025-05-13 15:43:49,1.1952000000000074
2025-05-13 15:43:50,1.1952000000000074
2025-05-13 15:43:51,1.1952000000000074
2025-05-13 15:43:52,1.1952000000000074
2025-05-13 15:43:53,1.1952000000000074
2025-05-13 15:43:54,1.1952000000000074
2025-05-13 15:43:55,1.1952000000000074
2025-05-13 15:43:56,1.1952000000000074
2025-05-13 15:43:57,1.1952000000000074
2025-05-13 15:43:58,1.1952000000000074
2025-05-13 15:43:59,1.1952000000000074
2025-05-13 15:44:00,1.1952000000000074
2025-05-13 15:44:01,1.1952000000000074
2025-05-13 15:44:02,1.1952000000000074
2025-05-13 15:44:03,1.1952000000000074
2025-05-13 15:44:04,1.1952000000000074
2025-05-13 15:44:05,1.1952000000000074
2025-05-13 15:44:06,1.1952000000000074
2025-05-13 15:44:07,1.1952000000000074
2025-05-13 15:44:08,1.1952000000000074
2025-05-13 15:44:09,1.1734999999999975
2025-05-13 15:44:10,1.1734999999999975
2025-05-13 15:44:11,1.1734999999999975
2025-05-13 15:44:12,1.1734999999999975
2025-05-13 15:44:13,1.1734999999999975
2025-05-13 15:44:14,1.1734999999999975
2025-05-13 15:44:15,1.1734999999999975
2025-05-13 15:44:16,1.1734999999999975
2025-05-13 15:44:17,1.1734999999999975
2025-05-13 15:44:18,1.1734999999999975
2025-05-13 15:44:19,1.1734999999999975
2025-05-13 15:44:20,1.1734999999999975
2025-05-13 15:44:21,1.1734999999999975
2025-05-13 15:44:22,1.1734999999999975
2025-05-13 15:44:23,1.1734999999999975
2025-05-13 15:44:24,1.1734999999999975
2025-05-13 15:44:25,1.1734999999999975
2025-05-13 15:44:26,1.1734999999999975
2025-05-13 15:44:27,1.1734999999999975
2025-05-13 15:44:28,1.1734999999999975
2025-05-13 15:44:29,1.1734999999999975
2025-05-13 15:44:30,1.1734999999999975
2025-05-13 15:44:31,1.1734999999999975
2025-05-13 15:44:32,1.1734999999999975
2025-05-13 15:44:33,1.1734999999999975
2025-05-13 15:44:34,1.1734999999999975
2025-05-13 15:44:35,1.1734999999999975
2025-05-13 15:44:36,1.1734999999999975
2025-05-13 15:44:37,1.1734999999999975
2025-05-13 15:44:38,1.1734999999999975
2025-05-13 15:44:39,1.1769999999999983
2025-05-13 15:44:40,1.1769999999999983
2025-05-13 15:44:41,1.1769999999999983
2025-05-13 15:44:42,1.1769999999999983
2025-05-13 15:44:43,1.1769999999999983
2025-05-13 15:44:44,1.1769999999999983
2025-05-13 15:44:45,1.1769999999999983
2025-05-13 15:44:46,1.1769999999999983
2025-05-13 15:44:47,1.1769999999999983
2025-05-13 15:44:48,1.1769999999999983
2025-05-13 15:44:49,1.1769999999999983
2025-05-13 15:44:50,1.1769999999999983
2025-05-13 15:44:51,1.1769999999999983
2025-05-13 15:44:52,1.1769999999999983
2025-05-13 15:44:53,1.1769999999999983
2025-05-13 15:44:54,1.1769999999999983
2025-05-13 15:44:55,1.1769999999999983
2025-05-13 15:44:56,1.1769999999999983
2025-05-13 15:44:57,1.1769999999999983
2025-05-13 15:44:58,1.1769999999999983
2025-05-13 15:44:59,1.1769999999999983
2025-05-13 15:45:00,1.1769999999999983
2025-05-13 15:45:01,1.1769999999999983
2025-05-13 15:45:02,1.1769999999999983
2025-05-13 15:45:03,1.1769999999999983
2025-05-13 15:45:04,1.1769999999999983
2025-05-13 15:45:05,1.1769999999999983
2025-05-13 15:45:06,1.1769999999999983
2025-05-13 15:45:07,1.1769999999999983
2025-05-13 15:45:08,1.1769999999999983
2025-05-13 15:45:09,1.2027999999999945
2025-05-13 15:45:10,1.2027999999999945
2025-05-13 15:45:11,1.2027999999999945
2025-05-13 15:45:12,1.2027999999999945
2025-05-13 15:45:13,1.2027999999999945
2025-05-13 15:45:14,1.2027999999999945
2025-05-13 15:45:15,1.2027999999999945
2025-05-13 15:45:16,1.2027999999999945
2025-05-13 15:45:17,1.2027999999999945
2025-05-13 15:45:18,1.2027999999999945
2025-05-13 15:45:19,1.2027999999999945
2025-05-13 15:45:20,1.2027999999999945
2025-05-13 15:45:21,1.2027999999999945
2025-05-13 15:45:22,1.2027999999999945
2025-05-13 15:45:23,1.2027999999999945
2025-05-13 15:45:24,1.2027999999999945
2025-05-13 15:45:25,1.2027999999999945
2025-05-13 15:45:26,1.2027999999999945
