"Time","control-project-56b89bcb95-qvbb6 / app-namespace / PKG","control-project-56b89bcb95-qvbb6 / app-namespace / DRAM","control-project-56b89bcb95-qvbb6 / app-namespace / OTHER","control-project-56b89bcb95-qvbb6 / app-namespace / GPU"
2025-02-26 15:29:16,0.0480,0,0.894,0
2025-02-26 15:29:17,0.0480,0,0.894,0
2025-02-26 15:29:18,0.0480,0,0.894,0
2025-02-26 15:29:19,0.0480,0,0.894,0
2025-02-26 15:29:20,0.0480,0,0.894,0
2025-02-26 15:29:21,0.0485,0,0.846,0
2025-02-26 15:29:22,0.0485,0,0.846,0
2025-02-26 15:29:23,0.0485,0,0.846,0
2025-02-26 15:29:24,0.0485,0,0.846,0
2025-02-26 15:29:25,0.0485,0,0.846,0
2025-02-26 15:29:26,0.0485,0,0.846,0
2025-02-26 15:29:27,0.0485,0,0.846,0
2025-02-26 15:29:28,0.0485,0,0.846,0
2025-02-26 15:29:29,0.0485,0,0.846,0
2025-02-26 15:29:30,0.0485,0,0.846,0
2025-02-26 15:29:31,0.0485,0,0.846,0
2025-02-26 15:29:32,0.0485,0,0.846,0
2025-02-26 15:29:33,0.0485,0,0.846,0
2025-02-26 15:29:34,0.0485,0,0.846,0
2025-02-26 15:29:35,0.0485,0,0.846,0
2025-02-26 15:29:36,0.0485,0,0.846,0
2025-02-26 15:29:37,0.0485,0,0.846,0
2025-02-26 15:29:38,0.0485,0,0.846,0
2025-02-26 15:29:39,0.0485,0,0.846,0
2025-02-26 15:29:40,0.0485,0,0.846,0
2025-02-26 15:29:41,0.0485,0,0.846,0
2025-02-26 15:29:42,0.0485,0,0.846,0
2025-02-26 15:29:43,0.0485,0,0.846,0
2025-02-26 15:29:44,0.0485,0,0.846,0
2025-02-26 15:29:45,0.0485,0,0.846,0
2025-02-26 15:29:46,0.0485,0,0.846,0
2025-02-26 15:29:47,0.0485,0,0.846,0
2025-02-26 15:29:48,0.0485,0,0.846,0
2025-02-26 15:29:49,0.0485,0,0.846,0
2025-02-26 15:29:50,0.0485,0,0.846,0
2025-02-26 15:29:51,0.233,0,0.952,0
2025-02-26 15:29:52,0.233,0,0.952,0
2025-02-26 15:29:53,0.233,0,0.952,0
2025-02-26 15:29:54,0.233,0,0.952,0
2025-02-26 15:29:55,0.233,0,0.952,0
2025-02-26 15:29:56,0.233,0,0.952,0
2025-02-26 15:29:57,0.233,0,0.952,0
2025-02-26 15:29:58,0.233,0,0.952,0
2025-02-26 15:29:59,0.233,0,0.952,0
2025-02-26 15:30:00,0.233,0,0.952,0
2025-02-26 15:30:01,0.233,0,0.952,0
2025-02-26 15:30:02,0.233,0,0.952,0
2025-02-26 15:30:03,0.233,0,0.952,0
2025-02-26 15:30:04,0.233,0,0.952,0
2025-02-26 15:30:05,0.233,0,0.952,0
2025-02-26 15:30:06,0.233,0,0.952,0
2025-02-26 15:30:07,0.233,0,0.952,0
2025-02-26 15:30:08,0.233,0,0.952,0
2025-02-26 15:30:09,0.233,0,0.952,0
2025-02-26 15:30:10,0.233,0,0.952,0
