"Time","control-project-56b89bcb95-qvbb6 / app-namespace / PKG","control-project-56b89bcb95-qvbb6 / app-namespace / DRAM","control-project-56b89bcb95-qvbb6 / app-namespace / OTHER","control-project-56b89bcb95-qvbb6 / app-namespace / GPU"
2025-02-26 15:47:23.000,0.0431,0,0.815,0
2025-02-26 15:47:24.000,0.0431,0,0.815,0
2025-02-26 15:47:25.000,0.0431,0,0.815,0
2025-02-26 15:47:26.000,0.0431,0,0.815,0
2025-02-26 15:47:27.000,0.0431,0,0.815,0
2025-02-26 15:47:28.000,0.0431,0,0.815,0
2025-02-26 15:47:29.000,0.0431,0,0.815,0
2025-02-26 15:47:30.000,0.0431,0,0.815,0
2025-02-26 15:47:31.000,0.0431,0,0.815,0
2025-02-26 15:47:32.000,0.0431,0,0.815,0
2025-02-26 15:47:33.000,0.0431,0,0.815,0
2025-02-26 15:47:34.000,0.0431,0,0.815,0
2025-02-26 15:47:35.000,0.0431,0,0.815,0
2025-02-26 15:47:36.000,0.0431,0,0.815,0
2025-02-26 15:47:37.000,0.0431,0,0.815,0
2025-02-26 15:47:38.000,0.0431,0,0.815,0
2025-02-26 15:47:39.000,0.0431,0,0.815,0
2025-02-26 15:47:40.000,0.0431,0,0.815,0
2025-02-26 15:47:41.000,0.0431,0,0.815,0
2025-02-26 15:47:42.000,0.0431,0,0.815,0
2025-02-26 15:47:43.000,0.0431,0,0.815,0
2025-02-26 15:47:44.000,0.0431,0,0.815,0
2025-02-26 15:47:45.000,0.0431,0,0.815,0
2025-02-26 15:47:46.000,0.0431,0,0.815,0
2025-02-26 15:47:47.000,0.0431,0,0.815,0
2025-02-26 15:47:48.000,0.0431,0,0.815,0
2025-02-26 15:47:49.000,0.0431,0,0.815,0
2025-02-26 15:47:50.000,0.0431,0,0.815,0
2025-02-26 15:47:51.000,0.374,0,1.90,0
2025-02-26 15:47:52.000,0.374,0,1.90,0
2025-02-26 15:47:53.000,0.374,0,1.90,0
2025-02-26 15:47:54.000,0.374,0,1.90,0
2025-02-26 15:47:55.000,0.374,0,1.90,0
2025-02-26 15:47:56.000,0.374,0,1.90,0
2025-02-26 15:47:57.000,0.374,0,1.90,0
2025-02-26 15:47:58.000,0.374,0,1.90,0
2025-02-26 15:47:59.000,0.374,0,1.90,0
2025-02-26 15:48:00.000,0.374,0,1.90,0
2025-02-26 15:48:01.000,0.374,0,1.90,0
2025-02-26 15:48:02.000,0.374,0,1.90,0
2025-02-26 15:48:03.000,0.374,0,1.90,0
2025-02-26 15:48:04.000,0.374,0,1.90,0
2025-02-26 15:48:05.000,0.374,0,1.90,0
2025-02-26 15:48:06.000,0.374,0,1.90,0
2025-02-26 15:48:07.000,0.374,0,1.90,0
2025-02-26 15:48:08.000,0.374,0,1.90,0
2025-02-26 15:48:09.000,0.374,0,1.90,0
2025-02-26 15:48:10.000,0.374,0,1.90,0
2025-02-26 15:48:11.000,0.374,0,1.90,0
2025-02-26 15:48:12.000,0.374,0,1.90,0
2025-02-26 15:48:13.000,0.374,0,1.90,0
2025-02-26 15:48:14.000,0.374,0,1.90,0
2025-02-26 15:48:15.000,0.374,0,1.90,0
2025-02-26 15:48:16.000,0.374,0,1.90,0
2025-02-26 15:48:17.000,0.374,0,1.90,0
2025-02-26 15:48:18.000,0.374,0,1.90,0
2025-02-26 15:48:19.000,0.374,0,1.90,0
2025-02-26 15:48:20.000,0.374,0,1.90,0
2025-02-26 15:48:21.000,0.327,0,1.00,0
