"Time","experimental-project-8457b5d6f6-bwdmb / app-namespace / PKG","experimental-project-8457b5d6f6-bwdmb / app-namespace / DRAM","experimental-project-8457b5d6f6-bwdmb / app-namespace / OTHER","experimental-project-8457b5d6f6-bwdmb / app-namespace / GPU"
2025-03-03 12:00:18,0.884,0,4.98,0
2025-03-03 12:00:20,0.884,0,4.98,0
2025-03-03 12:00:22,0.884,0,4.98,0
2025-03-03 12:00:24,0.884,0,4.98,0
2025-03-03 12:00:26,0.884,0,4.98,0
2025-03-03 12:00:28,0.884,0,4.98,0
2025-03-03 12:00:30,0.884,0,4.98,0
2025-03-03 12:00:32,0.884,0,4.98,0
2025-03-03 12:00:34,0.884,0,4.98,0
2025-03-03 12:00:36,0.884,0,4.98,0
2025-03-03 12:00:38,0.884,0,4.98,0
2025-03-03 12:00:40,0.888,0,4.85,0
2025-03-03 12:00:42,0.888,0,4.85,0
2025-03-03 12:00:44,0.888,0,4.85,0
2025-03-03 12:00:46,0.888,0,4.85,0
2025-03-03 12:00:48,0.888,0,4.85,0
2025-03-03 12:00:50,0.888,0,4.85,0
2025-03-03 12:00:52,0.888,0,4.85,0
2025-03-03 12:00:54,0.888,0,4.85,0
2025-03-03 12:00:56,0.888,0,4.85,0
2025-03-03 12:00:58,0.888,0,4.85,0
2025-03-03 12:01:00,0.888,0,4.85,0
2025-03-03 12:01:02,0.888,0,4.85,0
2025-03-03 12:01:04,0.888,0,4.85,0
2025-03-03 12:01:06,0.888,0,4.85,0
2025-03-03 12:01:08,0.888,0,4.85,0
2025-03-03 12:01:10,0.859,0,4.89,0
2025-03-03 12:01:12,0.859,0,4.89,0
2025-03-03 12:01:14,0.859,0,4.89,0
2025-03-03 12:01:16,0.859,0,4.89,0
2025-03-03 12:01:18,0.859,0,4.89,0
2025-03-03 12:01:20,0.859,0,4.89,0
2025-03-03 12:01:22,0.859,0,4.89,0
2025-03-03 12:01:24,0.859,0,4.89,0
2025-03-03 12:01:26,0.859,0,4.89,0
2025-03-03 12:01:28,0.859,0,4.89,0
2025-03-03 12:01:30,0.859,0,4.89,0
2025-03-03 12:01:32,0.859,0,4.89,0
2025-03-03 12:01:34,0.859,0,4.89,0
2025-03-03 12:01:36,0.859,0,4.89,0
2025-03-03 12:01:38,0.859,0,4.89,0
2025-03-03 12:01:40,0.886,0,4.89,0
2025-03-03 12:01:42,0.886,0,4.89,0
2025-03-03 12:01:44,0.886,0,4.89,0
2025-03-03 12:01:46,0.886,0,4.89,0
2025-03-03 12:01:48,0.886,0,4.89,0
2025-03-03 12:01:50,0.886,0,4.89,0
2025-03-03 12:01:52,0.886,0,4.89,0
2025-03-03 12:01:54,0.886,0,4.89,0
2025-03-03 12:01:56,0.886,0,4.89,0
2025-03-03 12:01:58,0.886,0,4.89,0
2025-03-03 12:02:00,0.886,0,4.89,0
2025-03-03 12:02:02,0.886,0,4.89,0
2025-03-03 12:02:04,0.886,0,4.89,0
2025-03-03 12:02:06,0.886,0,4.89,0
2025-03-03 12:02:08,0.886,0,4.89,0
2025-03-03 12:02:10,0.870,0,4.75,0
2025-03-03 12:02:12,0.870,0,4.75,0
2025-03-03 12:02:14,0.870,0,4.75,0
2025-03-03 12:02:16,0.870,0,4.75,0
2025-03-03 12:02:18,0.870,0,4.75,0
2025-03-03 12:02:20,0.870,0,4.75,0
2025-03-03 12:02:22,0.870,0,4.75,0
2025-03-03 12:02:24,0.870,0,4.75,0
2025-03-03 12:02:26,0.870,0,4.75,0
2025-03-03 12:02:28,0.870,0,4.75,0
2025-03-03 12:02:30,0.870,0,4.75,0
2025-03-03 12:02:32,0.870,0,4.75,0
2025-03-03 12:02:34,0.870,0,4.75,0
2025-03-03 12:02:36,0.870,0,4.75,0
2025-03-03 12:02:38,0.870,0,4.75,0
2025-03-03 12:02:40,0.870,0,4.91,0
2025-03-03 12:02:42,0.870,0,4.91,0
2025-03-03 12:02:44,0.870,0,4.91,0
2025-03-03 12:02:46,0.870,0,4.91,0
2025-03-03 12:02:48,0.870,0,4.91,0
2025-03-03 12:02:50,0.870,0,4.91,0
2025-03-03 12:02:52,0.870,0,4.91,0
2025-03-03 12:02:54,0.870,0,4.91,0
2025-03-03 12:02:56,0.870,0,4.91,0
2025-03-03 12:02:58,0.870,0,4.91,0
2025-03-03 12:03:00,0.870,0,4.91,0
2025-03-03 12:03:02,0.870,0,4.91,0
2025-03-03 12:03:04,0.870,0,4.91,0
2025-03-03 12:03:06,0.870,0,4.91,0
2025-03-03 12:03:08,0.870,0,4.91,0
2025-03-03 12:03:10,0.868,0,4.89,0
2025-03-03 12:03:12,0.868,0,4.89,0
2025-03-03 12:03:14,0.868,0,4.89,0
2025-03-03 12:03:16,0.868,0,4.89,0
2025-03-03 12:03:18,0.868,0,4.89,0
2025-03-03 12:03:20,0.868,0,4.89,0
2025-03-03 12:03:22,0.868,0,4.89,0
2025-03-03 12:03:24,0.868,0,4.89,0
2025-03-03 12:03:26,0.868,0,4.89,0
2025-03-03 12:03:28,0.868,0,4.89,0
2025-03-03 12:03:30,0.868,0,4.89,0
2025-03-03 12:03:32,0.868,0,4.89,0
2025-03-03 12:03:34,0.868,0,4.89,0
2025-03-03 12:03:36,0.868,0,4.89,0
2025-03-03 12:03:38,0.868,0,4.89,0
2025-03-03 12:03:40,0.861,0,4.88,0
2025-03-03 12:03:42,0.861,0,4.88,0
2025-03-03 12:03:44,0.861,0,4.88,0
2025-03-03 12:03:46,0.861,0,4.88,0
2025-03-03 12:03:48,0.861,0,4.88,0
2025-03-03 12:03:50,0.861,0,4.88,0
2025-03-03 12:03:52,0.861,0,4.88,0
2025-03-03 12:03:54,0.861,0,4.88,0
2025-03-03 12:03:56,0.861,0,4.88,0
2025-03-03 12:03:58,0.861,0,4.88,0
2025-03-03 12:04:00,0.861,0,4.88,0
2025-03-03 12:04:02,0.861,0,4.88,0
2025-03-03 12:04:04,0.861,0,4.88,0
2025-03-03 12:04:06,0.861,0,4.88,0
2025-03-03 12:04:08,0.861,0,4.88,0
2025-03-03 12:04:10,0.861,0,4.86,0
2025-03-03 12:04:12,0.861,0,4.86,0
2025-03-03 12:04:14,0.861,0,4.86,0
2025-03-03 12:04:16,0.861,0,4.86,0
2025-03-03 12:04:18,0.861,0,4.86,0
2025-03-03 12:04:20,0.861,0,4.86,0
2025-03-03 12:04:22,0.861,0,4.86,0
2025-03-03 12:04:24,0.861,0,4.86,0
2025-03-03 12:04:26,0.861,0,4.86,0
2025-03-03 12:04:28,0.861,0,4.86,0
2025-03-03 12:04:30,0.861,0,4.86,0
2025-03-03 12:04:32,0.861,0,4.86,0
2025-03-03 12:04:34,0.861,0,4.86,0
2025-03-03 12:04:36,0.861,0,4.86,0
2025-03-03 12:04:38,0.861,0,4.86,0
2025-03-03 12:04:40,0.851,0,4.92,0
2025-03-03 12:04:42,0.851,0,4.92,0
2025-03-03 12:04:44,0.851,0,4.92,0
2025-03-03 12:04:46,0.851,0,4.92,0
2025-03-03 12:04:48,0.851,0,4.92,0
2025-03-03 12:04:50,0.851,0,4.92,0
2025-03-03 12:04:52,0.851,0,4.92,0
2025-03-03 12:04:54,0.851,0,4.92,0
2025-03-03 12:04:56,0.851,0,4.92,0
2025-03-03 12:04:58,0.851,0,4.92,0
2025-03-03 12:05:00,0.851,0,4.92,0
2025-03-03 12:05:02,0.851,0,4.92,0
2025-03-03 12:05:04,0.851,0,4.92,0
2025-03-03 12:05:06,0.851,0,4.92,0
2025-03-03 12:05:08,0.851,0,4.92,0
2025-03-03 12:05:10,0.870,0,4.80,0
2025-03-03 12:05:12,0.870,0,4.80,0
2025-03-03 12:05:14,0.870,0,4.80,0
2025-03-03 12:05:16,0.870,0,4.80,0
2025-03-03 12:05:18,0.870,0,4.80,0
2025-03-03 12:05:20,0.870,0,4.80,0
2025-03-03 12:05:22,0.870,0,4.80,0
2025-03-03 12:05:24,0.870,0,4.80,0
2025-03-03 12:05:26,0.870,0,4.80,0
2025-03-03 12:05:28,0.870,0,4.80,0
2025-03-03 12:05:30,0.870,0,4.80,0
2025-03-03 12:05:32,0.870,0,4.80,0
2025-03-03 12:05:34,0.870,0,4.80,0
2025-03-03 12:05:36,0.870,0,4.80,0
2025-03-03 12:05:38,0.870,0,4.80,0
2025-03-03 12:05:40,0.864,0,4.94,0
2025-03-03 12:05:42,0.864,0,4.94,0
2025-03-03 12:05:44,0.864,0,4.94,0
2025-03-03 12:05:46,0.864,0,4.94,0
2025-03-03 12:05:48,0.864,0,4.94,0
2025-03-03 12:05:50,0.864,0,4.94,0
2025-03-03 12:05:52,0.864,0,4.94,0
2025-03-03 12:05:54,0.864,0,4.94,0
2025-03-03 12:05:56,0.864,0,4.94,0
2025-03-03 12:05:58,0.864,0,4.94,0
2025-03-03 12:06:00,0.864,0,4.94,0
2025-03-03 12:06:02,0.864,0,4.94,0
2025-03-03 12:06:04,0.864,0,4.94,0
2025-03-03 12:06:06,0.864,0,4.94,0
2025-03-03 12:06:08,0.864,0,4.94,0
2025-03-03 12:06:10,0.888,0,4.84,0
2025-03-03 12:06:12,0.888,0,4.84,0
2025-03-03 12:06:14,0.888,0,4.84,0
2025-03-03 12:06:16,0.888,0,4.84,0
2025-03-03 12:06:18,0.888,0,4.84,0
2025-03-03 12:06:20,0.888,0,4.84,0
2025-03-03 12:06:22,0.888,0,4.84,0
2025-03-03 12:06:24,0.888,0,4.84,0
2025-03-03 12:06:26,0.888,0,4.84,0
2025-03-03 12:06:28,0.888,0,4.84,0
2025-03-03 12:06:30,0.888,0,4.84,0
2025-03-03 12:06:32,0.888,0,4.84,0
2025-03-03 12:06:34,0.888,0,4.84,0
2025-03-03 12:06:36,0.888,0,4.84,0
2025-03-03 12:06:38,0.888,0,4.84,0
2025-03-03 12:06:40,0.859,0,4.86,0
2025-03-03 12:06:42,0.859,0,4.86,0
2025-03-03 12:06:44,0.859,0,4.86,0
2025-03-03 12:06:46,0.859,0,4.86,0
2025-03-03 12:06:48,0.859,0,4.86,0
2025-03-03 12:06:50,0.859,0,4.86,0
2025-03-03 12:06:52,0.859,0,4.86,0
2025-03-03 12:06:54,0.859,0,4.86,0
2025-03-03 12:06:56,0.859,0,4.86,0
2025-03-03 12:06:58,0.859,0,4.86,0
2025-03-03 12:07:00,0.859,0,4.86,0
2025-03-03 12:07:02,0.859,0,4.86,0
2025-03-03 12:07:04,0.859,0,4.86,0
2025-03-03 12:07:06,0.859,0,4.86,0
2025-03-03 12:07:08,0.859,0,4.86,0
2025-03-03 12:07:10,0.868,0,4.82,0
2025-03-03 12:07:12,0.868,0,4.82,0
2025-03-03 12:07:14,0.868,0,4.82,0
2025-03-03 12:07:16,0.868,0,4.82,0
2025-03-03 12:07:18,0.868,0,4.82,0
2025-03-03 12:07:20,0.868,0,4.82,0
2025-03-03 12:07:22,0.868,0,4.82,0
2025-03-03 12:07:24,0.868,0,4.82,0
2025-03-03 12:07:26,0.868,0,4.82,0
2025-03-03 12:07:28,0.868,0,4.82,0
2025-03-03 12:07:30,0.868,0,4.82,0
2025-03-03 12:07:32,0.868,0,4.82,0
2025-03-03 12:07:34,0.868,0,4.82,0
2025-03-03 12:07:36,0.868,0,4.82,0
2025-03-03 12:07:38,0.868,0,4.82,0
2025-03-03 12:07:40,0.859,0,4.87,0
2025-03-03 12:07:42,0.859,0,4.87,0
2025-03-03 12:07:44,0.859,0,4.87,0
2025-03-03 12:07:46,0.859,0,4.87,0
2025-03-03 12:07:48,0.859,0,4.87,0
2025-03-03 12:07:50,0.859,0,4.87,0
2025-03-03 12:07:52,0.859,0,4.87,0
2025-03-03 12:07:54,0.859,0,4.87,0
2025-03-03 12:07:56,0.859,0,4.87,0
2025-03-03 12:07:58,0.859,0,4.87,0
2025-03-03 12:08:00,0.859,0,4.87,0
2025-03-03 12:08:02,0.859,0,4.87,0
2025-03-03 12:08:04,0.859,0,4.87,0
2025-03-03 12:08:06,0.859,0,4.87,0
2025-03-03 12:08:08,0.859,0,4.87,0
2025-03-03 12:08:10,0.865,0,4.97,0
2025-03-03 12:08:12,0.865,0,4.97,0
2025-03-03 12:08:14,0.865,0,4.97,0
2025-03-03 12:08:16,0.865,0,4.97,0
2025-03-03 12:08:18,0.865,0,4.97,0
2025-03-03 12:08:20,0.865,0,4.97,0
2025-03-03 12:08:22,0.865,0,4.97,0
2025-03-03 12:08:24,0.865,0,4.97,0
2025-03-03 12:08:26,0.865,0,4.97,0
2025-03-03 12:08:28,0.865,0,4.97,0
2025-03-03 12:08:30,0.865,0,4.97,0
2025-03-03 12:08:32,0.865,0,4.97,0
2025-03-03 12:08:34,0.865,0,4.97,0
2025-03-03 12:08:36,0.865,0,4.97,0
2025-03-03 12:08:38,0.865,0,4.97,0
2025-03-03 12:08:40,0.869,0,4.78,0
2025-03-03 12:08:42,0.869,0,4.78,0
2025-03-03 12:08:44,0.869,0,4.78,0
2025-03-03 12:08:46,0.869,0,4.78,0
2025-03-03 12:08:48,0.869,0,4.78,0
2025-03-03 12:08:50,0.869,0,4.78,0
2025-03-03 12:08:52,0.869,0,4.78,0
2025-03-03 12:08:54,0.869,0,4.78,0
2025-03-03 12:08:56,0.869,0,4.78,0
2025-03-03 12:08:58,0.869,0,4.78,0
2025-03-03 12:09:00,0.869,0,4.78,0
2025-03-03 12:09:02,0.869,0,4.78,0
2025-03-03 12:09:04,0.869,0,4.78,0
2025-03-03 12:09:06,0.869,0,4.78,0
2025-03-03 12:09:08,0.869,0,4.78,0
2025-03-03 12:09:10,0.893,0,4.87,0
2025-03-03 12:09:12,0.893,0,4.87,0
2025-03-03 12:09:14,0.893,0,4.87,0
2025-03-03 12:09:16,0.893,0,4.87,0
2025-03-03 12:09:18,0.893,0,4.87,0
2025-03-03 12:09:20,0.893,0,4.87,0
2025-03-03 12:09:22,0.893,0,4.87,0
2025-03-03 12:09:24,0.893,0,4.87,0
2025-03-03 12:09:26,0.893,0,4.87,0
2025-03-03 12:09:28,0.893,0,4.87,0
2025-03-03 12:09:30,0.893,0,4.87,0
2025-03-03 12:09:32,0.893,0,4.87,0
2025-03-03 12:09:34,0.893,0,4.87,0
2025-03-03 12:09:36,0.893,0,4.87,0
2025-03-03 12:09:38,0.893,0,4.87,0
2025-03-03 12:09:40,0.884,0,4.88,0
2025-03-03 12:09:42,0.884,0,4.88,0
2025-03-03 12:09:44,0.884,0,4.88,0
2025-03-03 12:09:46,0.884,0,4.88,0
2025-03-03 12:09:48,0.884,0,4.88,0
2025-03-03 12:09:50,0.884,0,4.88,0
2025-03-03 12:09:52,0.884,0,4.88,0
2025-03-03 12:09:54,0.884,0,4.88,0
2025-03-03 12:09:56,0.884,0,4.88,0
2025-03-03 12:09:58,0.884,0,4.88,0
2025-03-03 12:10:00,0.884,0,4.88,0
2025-03-03 12:10:02,0.884,0,4.88,0
2025-03-03 12:10:04,0.884,0,4.88,0
2025-03-03 12:10:06,0.884,0,4.88,0
2025-03-03 12:10:08,0.884,0,4.88,0
2025-03-03 12:10:10,0.859,0,4.95,0
2025-03-03 12:10:12,0.859,0,4.95,0
2025-03-03 12:10:14,0.859,0,4.95,0
2025-03-03 12:10:16,0.859,0,4.95,0
2025-03-03 12:10:18,0.859,0,4.95,0
2025-03-03 12:10:20,0.859,0,4.95,0
2025-03-03 12:10:22,0.859,0,4.95,0
2025-03-03 12:10:24,0.859,0,4.95,0
2025-03-03 12:10:26,0.859,0,4.95,0
2025-03-03 12:10:28,0.859,0,4.95,0
2025-03-03 12:10:30,0.859,0,4.95,0
2025-03-03 12:10:32,0.859,0,4.95,0
2025-03-03 12:10:34,0.859,0,4.95,0
2025-03-03 12:10:36,0.859,0,4.95,0
2025-03-03 12:10:38,0.859,0,4.95,0
2025-03-03 12:10:40,0.869,0,4.84,0
2025-03-03 12:10:42,0.869,0,4.84,0
2025-03-03 12:10:44,0.869,0,4.84,0
2025-03-03 12:10:46,0.869,0,4.84,0
2025-03-03 12:10:48,0.869,0,4.84,0
2025-03-03 12:10:50,0.869,0,4.84,0
2025-03-03 12:10:52,0.869,0,4.84,0
2025-03-03 12:10:54,0.869,0,4.84,0
2025-03-03 12:10:56,0.869,0,4.84,0
2025-03-03 12:10:58,0.869,0,4.84,0
2025-03-03 12:11:00,0.869,0,4.84,0
2025-03-03 12:11:02,0.869,0,4.84,0
2025-03-03 12:11:04,0.869,0,4.84,0
2025-03-03 12:11:06,0.869,0,4.84,0
2025-03-03 12:11:08,0.869,0,4.84,0
2025-03-03 12:11:10,0.871,0,4.91,0
2025-03-03 12:11:12,0.871,0,4.91,0
2025-03-03 12:11:14,0.871,0,4.91,0
2025-03-03 12:11:16,0.871,0,4.91,0
2025-03-03 12:11:18,0.871,0,4.91,0
2025-03-03 12:11:20,0.871,0,4.91,0
2025-03-03 12:11:22,0.871,0,4.91,0
2025-03-03 12:11:24,0.871,0,4.91,0
2025-03-03 12:11:26,0.871,0,4.91,0
2025-03-03 12:11:28,0.871,0,4.91,0
2025-03-03 12:11:30,0.871,0,4.91,0
2025-03-03 12:11:32,0.871,0,4.91,0
2025-03-03 12:11:34,0.871,0,4.91,0
2025-03-03 12:11:36,0.871,0,4.91,0
2025-03-03 12:11:38,0.871,0,4.91,0
2025-03-03 12:11:40,0.865,0,4.81,0
2025-03-03 12:11:42,0.865,0,4.81,0
2025-03-03 12:11:44,0.865,0,4.81,0
2025-03-03 12:11:46,0.865,0,4.81,0
2025-03-03 12:11:48,0.865,0,4.81,0
2025-03-03 12:11:50,0.865,0,4.81,0
2025-03-03 12:11:52,0.865,0,4.81,0
2025-03-03 12:11:54,0.865,0,4.81,0
2025-03-03 12:11:56,0.865,0,4.81,0
2025-03-03 12:11:58,0.865,0,4.81,0
2025-03-03 12:12:00,0.865,0,4.81,0
2025-03-03 12:12:02,0.865,0,4.81,0
2025-03-03 12:12:04,0.865,0,4.81,0
2025-03-03 12:12:06,0.865,0,4.81,0
2025-03-03 12:12:08,0.865,0,4.81,0
2025-03-03 12:12:10,0.859,0,4.88,0
2025-03-03 12:12:12,0.859,0,4.88,0
2025-03-03 12:12:14,0.859,0,4.88,0
2025-03-03 12:12:16,0.859,0,4.88,0
2025-03-03 12:12:18,0.859,0,4.88,0
2025-03-03 12:12:20,0.859,0,4.88,0
2025-03-03 12:12:22,0.859,0,4.88,0
2025-03-03 12:12:24,0.859,0,4.88,0
2025-03-03 12:12:26,0.859,0,4.88,0
2025-03-03 12:12:28,0.859,0,4.88,0
2025-03-03 12:12:30,0.859,0,4.88,0
2025-03-03 12:12:32,0.859,0,4.88,0
2025-03-03 12:12:34,0.859,0,4.88,0
2025-03-03 12:12:36,0.859,0,4.88,0
2025-03-03 12:12:38,0.859,0,4.88,0
2025-03-03 12:12:40,0.869,0,4.83,0
2025-03-03 12:12:42,0.869,0,4.83,0
2025-03-03 12:12:44,0.869,0,4.83,0
2025-03-03 12:12:46,0.869,0,4.83,0
2025-03-03 12:12:48,0.869,0,4.83,0
2025-03-03 12:12:50,0.869,0,4.83,0
2025-03-03 12:12:52,0.869,0,4.83,0
2025-03-03 12:12:54,0.869,0,4.83,0
2025-03-03 12:12:56,0.869,0,4.83,0
2025-03-03 12:12:58,0.869,0,4.83,0
2025-03-03 12:13:00,0.869,0,4.83,0
2025-03-03 12:13:02,0.869,0,4.83,0
2025-03-03 12:13:04,0.869,0,4.83,0
2025-03-03 12:13:06,0.869,0,4.83,0
2025-03-03 12:13:08,0.869,0,4.83,0
2025-03-03 12:13:10,0.869,0,4.91,0
2025-03-03 12:13:12,0.869,0,4.91,0
2025-03-03 12:13:14,0.869,0,4.91,0
2025-03-03 12:13:16,0.869,0,4.91,0
2025-03-03 12:13:18,0.869,0,4.91,0
2025-03-03 12:13:20,0.869,0,4.91,0
2025-03-03 12:13:22,0.869,0,4.91,0
2025-03-03 12:13:24,0.869,0,4.91,0
2025-03-03 12:13:26,0.869,0,4.91,0
2025-03-03 12:13:28,0.869,0,4.91,0
2025-03-03 12:13:30,0.869,0,4.91,0
2025-03-03 12:13:32,0.869,0,4.91,0
2025-03-03 12:13:34,0.869,0,4.91,0
2025-03-03 12:13:36,0.869,0,4.91,0
2025-03-03 12:13:38,0.869,0,4.91,0
2025-03-03 12:13:40,0.857,0,4.86,0
2025-03-03 12:13:42,0.857,0,4.86,0
2025-03-03 12:13:44,0.857,0,4.86,0
2025-03-03 12:13:46,0.857,0,4.86,0
2025-03-03 12:13:48,0.857,0,4.86,0
2025-03-03 12:13:50,0.857,0,4.86,0
2025-03-03 12:13:52,0.857,0,4.86,0
2025-03-03 12:13:54,0.857,0,4.86,0
2025-03-03 12:13:56,0.857,0,4.86,0
2025-03-03 12:13:58,0.857,0,4.86,0
2025-03-03 12:14:00,0.857,0,4.86,0
2025-03-03 12:14:02,0.857,0,4.86,0
2025-03-03 12:14:04,0.857,0,4.86,0
2025-03-03 12:14:06,0.857,0,4.86,0
2025-03-03 12:14:08,0.857,0,4.86,0
2025-03-03 12:14:10,0.863,0,4.89,0
2025-03-03 12:14:12,0.863,0,4.89,0
2025-03-03 12:14:14,0.863,0,4.89,0
2025-03-03 12:14:16,0.863,0,4.89,0
2025-03-03 12:14:18,0.863,0,4.89,0
2025-03-03 12:14:20,0.863,0,4.89,0
2025-03-03 12:14:22,0.863,0,4.89,0
2025-03-03 12:14:24,0.863,0,4.89,0
2025-03-03 12:14:26,0.863,0,4.89,0
2025-03-03 12:14:28,0.863,0,4.89,0
2025-03-03 12:14:30,0.863,0,4.89,0
2025-03-03 12:14:32,0.863,0,4.89,0
2025-03-03 12:14:34,0.863,0,4.89,0
2025-03-03 12:14:36,0.863,0,4.89,0
2025-03-03 12:14:38,0.863,0,4.89,0
2025-03-03 12:14:40,0.850,0,4.94,0
2025-03-03 12:14:42,0.850,0,4.94,0
2025-03-03 12:14:44,0.850,0,4.94,0
2025-03-03 12:14:46,0.850,0,4.94,0
2025-03-03 12:14:48,0.850,0,4.94,0
2025-03-03 12:14:50,0.850,0,4.94,0
2025-03-03 12:14:52,0.850,0,4.94,0
2025-03-03 12:14:54,0.850,0,4.94,0
2025-03-03 12:14:56,0.850,0,4.94,0
2025-03-03 12:14:58,0.850,0,4.94,0
2025-03-03 12:15:00,0.850,0,4.94,0
2025-03-03 12:15:02,0.850,0,4.94,0
2025-03-03 12:15:04,0.850,0,4.94,0
2025-03-03 12:15:06,0.850,0,4.94,0
2025-03-03 12:15:08,0.850,0,4.94,0
2025-03-03 12:15:10,0.858,0,4.89,0
2025-03-03 12:15:12,0.858,0,4.89,0
2025-03-03 12:15:14,0.858,0,4.89,0
2025-03-03 12:15:16,0.858,0,4.89,0
2025-03-03 12:15:18,0.858,0,4.89,0
2025-03-03 12:15:20,0.858,0,4.89,0
2025-03-03 12:15:22,0.858,0,4.89,0
2025-03-03 12:15:24,0.858,0,4.89,0
2025-03-03 12:15:26,0.858,0,4.89,0
2025-03-03 12:15:28,0.858,0,4.89,0
2025-03-03 12:15:30,0.858,0,4.89,0
2025-03-03 12:15:32,0.858,0,4.89,0
2025-03-03 12:15:34,0.858,0,4.89,0
2025-03-03 12:15:36,0.858,0,4.89,0
2025-03-03 12:15:38,0.858,0,4.89,0
2025-03-03 12:15:40,0.845,0,4.93,0
2025-03-03 12:15:42,0.845,0,4.93,0
2025-03-03 12:15:44,0.845,0,4.93,0
2025-03-03 12:15:46,0.845,0,4.93,0
2025-03-03 12:15:48,0.845,0,4.93,0
2025-03-03 12:15:50,0.845,0,4.93,0
2025-03-03 12:15:52,0.845,0,4.93,0
2025-03-03 12:15:54,0.845,0,4.93,0
2025-03-03 12:15:56,0.845,0,4.93,0
2025-03-03 12:15:58,0.845,0,4.93,0
2025-03-03 12:16:00,0.845,0,4.93,0
2025-03-03 12:16:02,0.845,0,4.93,0
2025-03-03 12:16:04,0.845,0,4.93,0
2025-03-03 12:16:06,0.845,0,4.93,0
2025-03-03 12:16:08,0.845,0,4.93,0
2025-03-03 12:16:10,0.859,0,4.90,0
2025-03-03 12:16:12,0.859,0,4.90,0
2025-03-03 12:16:14,0.859,0,4.90,0
2025-03-03 12:16:16,0.859,0,4.90,0
2025-03-03 12:16:18,0.859,0,4.90,0
2025-03-03 12:16:20,0.859,0,4.90,0
2025-03-03 12:16:22,0.859,0,4.90,0
2025-03-03 12:16:24,0.859,0,4.90,0
2025-03-03 12:16:26,0.859,0,4.90,0
2025-03-03 12:16:28,0.859,0,4.90,0
2025-03-03 12:16:30,0.859,0,4.90,0
2025-03-03 12:16:32,0.859,0,4.90,0
2025-03-03 12:16:34,0.859,0,4.90,0
2025-03-03 12:16:36,0.859,0,4.90,0
2025-03-03 12:16:38,0.859,0,4.90,0
2025-03-03 12:16:40,0.857,0,4.92,0
2025-03-03 12:16:42,0.857,0,4.92,0
