Time,TOTAL
2025-05-13 08:39:42,5.2227000000000015
2025-05-13 08:39:43,5.2227000000000015
2025-05-13 08:39:44,5.2227000000000015
2025-05-13 08:39:45,5.2227000000000015
2025-05-13 08:39:46,5.2227000000000015
2025-05-13 08:39:47,5.2227000000000015
2025-05-13 08:39:48,5.2227000000000015
2025-05-13 08:39:49,1.9830000000000079
2025-05-13 08:39:50,1.9830000000000079
2025-05-13 08:39:51,1.9830000000000079
2025-05-13 08:39:52,1.9830000000000079
2025-05-13 08:39:53,1.9830000000000079
2025-05-13 08:39:54,1.9830000000000079
2025-05-13 08:39:55,1.9830000000000079
2025-05-13 08:39:56,1.9830000000000079
2025-05-13 08:39:57,1.9830000000000079
2025-05-13 08:39:58,1.9830000000000079
2025-05-13 08:39:59,1.9830000000000079
2025-05-13 08:40:00,1.9830000000000079
2025-05-13 08:40:01,1.9830000000000079
2025-05-13 08:40:02,1.9830000000000079
2025-05-13 08:40:03,1.9830000000000079
2025-05-13 08:40:04,1.9830000000000079
2025-05-13 08:40:05,1.9830000000000079
2025-05-13 08:40:06,1.9830000000000079
2025-05-13 08:40:07,1.9830000000000079
2025-05-13 08:40:08,1.9830000000000079
2025-05-13 08:40:09,1.9830000000000079
2025-05-13 08:40:10,1.9830000000000079
2025-05-13 08:40:11,1.9830000000000079
2025-05-13 08:40:12,1.9830000000000079
2025-05-13 08:40:13,1.9830000000000079
2025-05-13 08:40:14,1.9830000000000079
2025-05-13 08:40:15,1.9830000000000079
2025-05-13 08:40:16,1.9830000000000079
2025-05-13 08:40:17,1.9830000000000079
2025-05-13 08:40:18,1.9830000000000079
2025-05-13 08:40:19,5.684800000000011
2025-05-13 08:40:20,5.684800000000011
2025-05-13 08:40:21,5.684800000000011
2025-05-13 08:40:22,5.684800000000011
2025-05-13 08:40:23,5.684800000000011
2025-05-13 08:40:24,5.684800000000011
2025-05-13 08:40:25,5.684800000000011
2025-05-13 08:40:26,5.684800000000011
2025-05-13 08:40:27,5.684800000000011
2025-05-13 08:40:28,5.684800000000011
2025-05-13 08:40:29,5.684800000000011
2025-05-13 08:40:30,5.684800000000011
2025-05-13 08:40:31,5.684800000000011
2025-05-13 08:40:32,5.684800000000011
2025-05-13 08:40:33,5.684800000000011
2025-05-13 08:40:34,5.684800000000011
2025-05-13 08:40:35,5.684800000000011
2025-05-13 08:40:36,5.684800000000011
2025-05-13 08:40:37,5.684800000000011
2025-05-13 08:40:38,5.684800000000011
2025-05-13 08:40:39,5.684800000000011
2025-05-13 08:40:40,5.684800000000011
2025-05-13 08:40:41,5.684800000000011
2025-05-13 08:40:42,5.684800000000011
2025-05-13 08:40:43,5.684800000000011
2025-05-13 08:40:44,5.684800000000011
2025-05-13 08:40:45,5.684800000000011
2025-05-13 08:40:46,5.684800000000011
2025-05-13 08:40:47,5.684800000000011
2025-05-13 08:40:48,5.684800000000011
2025-05-13 08:40:49,5.600900000000001
2025-05-13 08:40:50,5.600900000000001
2025-05-13 08:40:51,5.600900000000001
2025-05-13 08:40:52,5.600900000000001
2025-05-13 08:40:53,5.600900000000001
2025-05-13 08:40:54,5.600900000000001
2025-05-13 08:40:55,5.600900000000001
2025-05-13 08:40:56,5.600900000000001
2025-05-13 08:40:57,5.600900000000001
2025-05-13 08:40:58,5.600900000000001
2025-05-13 08:40:59,5.600900000000001
2025-05-13 08:41:00,5.600900000000001
2025-05-13 08:41:01,5.600900000000001
2025-05-13 08:41:02,5.600900000000001
2025-05-13 08:41:03,5.600900000000001
2025-05-13 08:41:04,5.600900000000001
2025-05-13 08:41:05,5.600900000000001
2025-05-13 08:41:06,5.600900000000001
2025-05-13 08:41:07,5.600900000000001
2025-05-13 08:41:08,5.600900000000001
2025-05-13 08:41:09,5.600900000000001
2025-05-13 08:41:10,5.600900000000001
2025-05-13 08:41:11,5.600900000000001
2025-05-13 08:41:12,5.600900000000001
2025-05-13 08:41:13,5.600900000000001
2025-05-13 08:41:14,5.600900000000001
