"Time","control-project-56b89bcb95-wj5t5 / app-namespace / PKG","control-project-56b89bcb95-wj5t5 / app-namespace / DRAM","control-project-56b89bcb95-wj5t5 / app-namespace / OTHER","control-project-56b89bcb95-wj5t5 / app-namespace / GPU"
2025-02-28 10:42:12,0.0759,0,1.18,0
2025-02-28 10:42:13,0.0759,0,1.18,0
2025-02-28 10:42:14,0.0759,0,1.18,0
2025-02-28 10:42:15,0.0759,0,1.18,0
2025-02-28 10:42:16,0.0759,0,1.18,0
2025-02-28 10:42:17,0.0759,0,1.18,0
2025-02-28 10:42:18,0.0759,0,1.18,0
2025-02-28 10:42:19,0.0759,0,1.18,0
2025-02-28 10:42:20,0.0759,0,1.18,0
2025-02-28 10:42:21,0.0759,0,1.18,0
2025-02-28 10:42:22,0.0759,0,1.18,0
2025-02-28 10:42:23,0.0759,0,1.18,0
2025-02-28 10:42:24,0.0759,0,1.18,0
2025-02-28 10:42:25,0.0759,0,1.18,0
2025-02-28 10:42:26,0.0759,0,1.18,0
2025-02-28 10:42:27,0.0759,0,1.18,0
2025-02-28 10:42:28,0.0759,0,1.18,0
2025-02-28 10:42:29,0.0759,0,1.18,0
2025-02-28 10:42:30,0.0759,0,1.18,0
2025-02-28 10:42:31,0.0759,0,1.18,0
2025-02-28 10:42:32,0.0759,0,1.18,0
2025-02-28 10:42:33,0.0759,0,1.18,0
2025-02-28 10:42:34,0.0759,0,1.18,0
2025-02-28 10:42:35,0.0759,0,1.18,0
2025-02-28 10:42:36,0.0733,0,1.18,0
2025-02-28 10:42:37,0.0733,0,1.18,0
2025-02-28 10:42:38,0.0733,0,1.18,0
2025-02-28 10:42:39,0.0733,0,1.18,0
2025-02-28 10:42:40,0.0733,0,1.18,0
2025-02-28 10:42:41,0.0733,0,1.18,0
2025-02-28 10:42:42,0.0733,0,1.18,0
2025-02-28 10:42:43,0.0733,0,1.18,0
2025-02-28 10:42:44,0.0733,0,1.18,0
2025-02-28 10:42:45,0.0733,0,1.18,0
2025-02-28 10:42:46,0.0733,0,1.18,0
2025-02-28 10:42:47,0.0733,0,1.18,0
2025-02-28 10:42:48,0.0733,0,1.18,0
2025-02-28 10:42:49,0.0733,0,1.18,0
2025-02-28 10:42:50,0.0733,0,1.18,0
2025-02-28 10:42:51,0.0733,0,1.18,0
