"Time","PKG","DRAM","OTHER","GPU"
2025-03-01 18:10:46,0.0561,0,0.985,0
2025-03-01 18:10:48,0.0561,0,0.985,0
2025-03-01 18:10:50,0.0561,0,0.985,0
2025-03-01 18:10:52,0.0561,0,0.985,0
2025-03-01 18:10:54,0.0561,0,0.985,0
2025-03-01 18:10:56,0.220,0,1.76,0
2025-03-01 18:10:58,0.220,0,1.76,0
2025-03-01 18:11:00,0.220,0,1.76,0
2025-03-01 18:11:02,0.220,0,1.76,0
2025-03-01 18:11:04,0.220,0,1.76,0
2025-03-01 18:11:06,0.220,0,1.76,0
2025-03-01 18:11:08,0.220,0,1.76,0
2025-03-01 18:11:10,0.220,0,1.76,0
2025-03-01 18:11:12,0.220,0,1.76,0
2025-03-01 18:11:14,0.220,0,1.76,0
2025-03-01 18:11:16,0.220,0,1.76,0
2025-03-01 18:11:18,0.220,0,1.76,0
2025-03-01 18:11:20,0.220,0,1.76,0
2025-03-01 18:11:22,0.220,0,1.76,0
2025-03-01 18:11:24,0.220,0,1.76,0
2025-03-01 18:11:26,0.957,0,5.15,0
2025-03-01 18:11:28,0.957,0,5.15,0
2025-03-01 18:11:30,0.957,0,5.15,0
2025-03-01 18:11:32,0.957,0,5.15,0
2025-03-01 18:11:34,0.957,0,5.15,0
2025-03-01 18:11:36,0.957,0,5.15,0
2025-03-01 18:11:38,0.957,0,5.15,0
2025-03-01 18:11:40,0.957,0,5.15,0
2025-03-01 18:11:42,0.957,0,5.15,0
2025-03-01 18:11:44,0.957,0,5.15,0
2025-03-01 18:11:46,0.957,0,5.15,0
2025-03-01 18:11:48,0.957,0,5.15,0
2025-03-01 18:11:50,0.957,0,5.15,0
2025-03-01 18:11:52,0.957,0,5.15,0
2025-03-01 18:11:54,0.957,0,5.15,0
2025-03-01 18:11:56,1.08,0,5.18,0
2025-03-01 18:11:58,1.08,0,5.18,0
2025-03-01 18:12:00,1.08,0,5.18,0
2025-03-01 18:12:02,1.08,0,5.18,0
2025-03-01 18:12:04,1.08,0,5.18,0
2025-03-01 18:12:06,1.08,0,5.18,0
2025-03-01 18:12:08,1.08,0,5.18,0
2025-03-01 18:12:10,1.08,0,5.18,0
2025-03-01 18:12:12,1.08,0,5.18,0
2025-03-01 18:12:14,1.08,0,5.18,0
2025-03-01 18:12:16,1.08,0,5.18,0
2025-03-01 18:12:18,1.08,0,5.18,0
2025-03-01 18:12:20,1.08,0,5.18,0
2025-03-01 18:12:22,1.08,0,5.18,0
2025-03-01 18:12:24,1.08,0,5.18,0
2025-03-01 18:12:26,1.06,0,5.20,0
2025-03-01 18:12:28,1.06,0,5.20,0
2025-03-01 18:12:30,1.06,0,5.20,0
2025-03-01 18:12:32,1.06,0,5.20,0
2025-03-01 18:12:34,1.06,0,5.20,0
2025-03-01 18:12:36,1.06,0,5.20,0
2025-03-01 18:12:38,1.06,0,5.20,0
2025-03-01 18:12:40,1.06,0,5.20,0
2025-03-01 18:12:42,1.06,0,5.20,0
2025-03-01 18:12:44,1.06,0,5.20,0
2025-03-01 18:12:46,1.06,0,5.20,0
2025-03-01 18:12:48,1.06,0,5.20,0
2025-03-01 18:12:50,1.06,0,5.20,0
2025-03-01 18:12:52,1.06,0,5.20,0
2025-03-01 18:12:54,1.06,0,5.20,0
2025-03-01 18:12:56,1.06,0,5.25,0
2025-03-01 18:12:58,1.06,0,5.25,0
2025-03-01 18:13:00,1.06,0,5.25,0
2025-03-01 18:13:02,1.06,0,5.25,0
2025-03-01 18:13:04,1.06,0,5.25,0
2025-03-01 18:13:06,1.06,0,5.25,0
2025-03-01 18:13:08,1.06,0,5.25,0
2025-03-01 18:13:10,1.06,0,5.25,0
2025-03-01 18:13:12,1.06,0,5.25,0
2025-03-01 18:13:14,1.06,0,5.25,0
2025-03-01 18:13:16,1.06,0,5.25,0
2025-03-01 18:13:18,1.06,0,5.25,0
2025-03-01 18:13:20,1.06,0,5.25,0
2025-03-01 18:13:22,1.06,0,5.25,0
2025-03-01 18:13:24,1.06,0,5.25,0
2025-03-01 18:13:26,1.06,0,5.13,0
2025-03-01 18:13:28,1.06,0,5.13,0
