"Time","PKG","DRAM","OTHER","GPU"
2025-03-02 20:48:51,0.769,0,6.41,0
2025-03-02 20:48:52,0.769,0,6.41,0
2025-03-02 20:48:53,0.769,0,6.41,0
2025-03-02 20:48:54,0.769,0,6.41,0
2025-03-02 20:48:55,0.769,0,6.41,0
2025-03-02 20:48:56,0.769,0,6.41,0
2025-03-02 20:48:57,0.769,0,6.41,0
2025-03-02 20:48:58,0.769,0,6.41,0
2025-03-02 20:48:59,0.769,0,6.41,0
2025-03-02 20:49:00,0.769,0,6.41,0
2025-03-02 20:49:01,0.769,0,6.41,0
2025-03-02 20:49:02,0.769,0,6.41,0
2025-03-02 20:49:03,0.769,0,6.41,0
2025-03-02 20:49:04,0.769,0,6.41,0
2025-03-02 20:49:05,0.769,0,6.41,0
2025-03-02 20:49:06,0.769,0,6.41,0
2025-03-02 20:49:07,0.805,0,7.00,0
2025-03-02 20:49:08,0.805,0,7.00,0
2025-03-02 20:49:09,0.805,0,7.00,0
2025-03-02 20:49:10,0.805,0,7.00,0
2025-03-02 20:49:11,0.805,0,7.00,0
2025-03-02 20:49:12,0.805,0,7.00,0
2025-03-02 20:49:13,0.805,0,7.00,0
2025-03-02 20:49:14,0.805,0,7.00,0
2025-03-02 20:49:15,0.805,0,7.00,0
2025-03-02 20:49:16,0.805,0,7.00,0
2025-03-02 20:49:17,0.805,0,7.00,0
2025-03-02 20:49:18,0.805,0,7.00,0
2025-03-02 20:49:19,0.805,0,7.00,0
2025-03-02 20:49:20,0.805,0,7.00,0
2025-03-02 20:49:21,0.805,0,7.00,0
2025-03-02 20:49:22,0.805,0,7.00,0
2025-03-02 20:49:23,0.805,0,7.00,0
2025-03-02 20:49:24,0.805,0,7.00,0
2025-03-02 20:49:25,0.805,0,7.00,0
2025-03-02 20:49:26,0.805,0,7.00,0
2025-03-02 20:49:27,0.805,0,7.00,0
2025-03-02 20:49:28,0.805,0,7.00,0
2025-03-02 20:49:29,0.805,0,7.00,0
2025-03-02 20:49:30,0.805,0,7.00,0
2025-03-02 20:49:31,0.805,0,7.00,0
2025-03-02 20:49:32,0.805,0,7.00,0
2025-03-02 20:49:33,0.805,0,7.00,0
2025-03-02 20:49:34,0.805,0,7.00,0
2025-03-02 20:49:35,0.805,0,7.00,0
2025-03-02 20:49:36,0.805,0,7.00,0
2025-03-02 20:49:37,0.905,0,5.98,0
2025-03-02 20:49:38,0.905,0,5.98,0
2025-03-02 20:49:39,0.905,0,5.98,0
2025-03-02 20:49:40,0.905,0,5.98,0
2025-03-02 20:49:41,0.905,0,5.98,0
2025-03-02 20:49:42,0.905,0,5.98,0
2025-03-02 20:49:43,0.905,0,5.98,0
2025-03-02 20:49:44,0.905,0,5.98,0
2025-03-02 20:49:45,0.905,0,5.98,0
2025-03-02 20:49:46,0.905,0,5.98,0
2025-03-02 20:49:47,0.905,0,5.98,0
2025-03-02 20:49:48,0.905,0,5.98,0
2025-03-02 20:49:49,0.905,0,5.98,0
2025-03-02 20:49:50,0.905,0,5.98,0
2025-03-02 20:49:51,0.905,0,5.98,0
2025-03-02 20:49:52,0.905,0,5.98,0
2025-03-02 20:49:53,0.905,0,5.98,0
2025-03-02 20:49:54,0.905,0,5.98,0
2025-03-02 20:49:55,0.905,0,5.98,0
2025-03-02 20:49:56,0.905,0,5.98,0
2025-03-02 20:49:57,0.905,0,5.98,0
2025-03-02 20:49:58,0.905,0,5.98,0
2025-03-02 20:49:59,0.905,0,5.98,0
2025-03-02 20:50:00,0.905,0,5.98,0
2025-03-02 20:50:01,0.905,0,5.98,0
2025-03-02 20:50:02,0.905,0,5.98,0
2025-03-02 20:50:03,0.905,0,5.98,0
2025-03-02 20:50:04,0.905,0,5.98,0
2025-03-02 20:50:05,0.905,0,5.98,0
2025-03-02 20:50:06,0.905,0,5.98,0
2025-03-02 20:50:07,0.919,0,5.29,0
2025-03-02 20:50:08,0.919,0,5.29,0
2025-03-02 20:50:09,0.919,0,5.29,0
2025-03-02 20:50:10,0.919,0,5.29,0
2025-03-02 20:50:11,0.919,0,5.29,0
2025-03-02 20:50:12,0.919,0,5.29,0
2025-03-02 20:50:13,0.919,0,5.29,0
2025-03-02 20:50:14,0.919,0,5.29,0
2025-03-02 20:50:15,0.919,0,5.29,0
2025-03-02 20:50:16,0.919,0,5.29,0
2025-03-02 20:50:17,0.919,0,5.29,0
2025-03-02 20:50:18,0.919,0,5.29,0
2025-03-02 20:50:19,0.919,0,5.29,0
2025-03-02 20:50:20,0.919,0,5.29,0
2025-03-02 20:50:21,0.919,0,5.29,0
2025-03-02 20:50:22,0.919,0,5.29,0
2025-03-02 20:50:23,0.919,0,5.29,0
2025-03-02 20:50:24,0.919,0,5.29,0
2025-03-02 20:50:25,0.919,0,5.29,0
2025-03-02 20:50:26,0.919,0,5.29,0
2025-03-02 20:50:27,0.919,0,5.29,0
2025-03-02 20:50:28,0.919,0,5.29,0
2025-03-02 20:50:29,0.919,0,5.29,0
2025-03-02 20:50:30,0.919,0,5.29,0
2025-03-02 20:50:31,0.919,0,5.29,0
2025-03-02 20:50:32,0.919,0,5.29,0
2025-03-02 20:50:33,0.919,0,5.29,0
2025-03-02 20:50:34,0.919,0,5.29,0
2025-03-02 20:50:35,0.919,0,5.29,0
2025-03-02 20:50:36,0.919,0,5.29,0
2025-03-02 20:50:37,0.970,0,4.26,0
2025-03-02 20:50:38,0.970,0,4.26,0
2025-03-02 20:50:39,0.970,0,4.26,0
2025-03-02 20:50:40,0.970,0,4.26,0
2025-03-02 20:50:41,0.970,0,4.26,0
2025-03-02 20:50:42,0.970,0,4.26,0
2025-03-02 20:50:43,0.970,0,4.26,0
2025-03-02 20:50:44,0.970,0,4.26,0
2025-03-02 20:50:45,0.970,0,4.26,0
2025-03-02 20:50:46,0.970,0,4.26,0
2025-03-02 20:50:47,0.970,0,4.26,0
2025-03-02 20:50:48,0.970,0,4.26,0
2025-03-02 20:50:49,0.970,0,4.26,0
2025-03-02 20:50:50,0.970,0,4.26,0
2025-03-02 20:50:51,0.970,0,4.26,0
2025-03-02 20:50:52,0.970,0,4.26,0
2025-03-02 20:50:53,0.970,0,4.26,0
2025-03-02 20:50:54,0.970,0,4.26,0
2025-03-02 20:50:55,0.970,0,4.26,0
2025-03-02 20:50:56,0.970,0,4.26,0
2025-03-02 20:50:57,0.970,0,4.26,0
2025-03-02 20:50:58,0.970,0,4.26,0
2025-03-02 20:50:59,0.970,0,4.26,0
2025-03-02 20:51:00,0.970,0,4.26,0
2025-03-02 20:51:01,0.970,0,4.26,0
