"Time","PKG","DRAM","OTHER","GPU"
2025-03-02 19:13:09,0.678,0,5.14,0
2025-03-02 19:13:10,0.678,0,5.14,0
2025-03-02 19:13:11,0.678,0,5.14,0
2025-03-02 19:13:12,0.678,0,5.14,0
2025-03-02 19:13:13,0.678,0,5.14,0
2025-03-02 19:13:14,0.678,0,5.14,0
2025-03-02 19:13:15,0.678,0,5.14,0
2025-03-02 19:13:16,0.678,0,5.14,0
2025-03-02 19:13:17,0.678,0,5.14,0
2025-03-02 19:13:18,0.678,0,5.14,0
2025-03-02 19:13:19,0.678,0,5.14,0
2025-03-02 19:13:20,0.942,0,6.61,0
2025-03-02 19:13:21,0.942,0,6.61,0
2025-03-02 19:13:22,0.942,0,6.61,0
2025-03-02 19:13:23,0.942,0,6.61,0
2025-03-02 19:13:24,0.942,0,6.61,0
2025-03-02 19:13:25,0.942,0,6.61,0
2025-03-02 19:13:26,0.942,0,6.61,0
2025-03-02 19:13:27,0.942,0,6.61,0
2025-03-02 19:13:28,0.942,0,6.61,0
2025-03-02 19:13:29,0.942,0,6.61,0
2025-03-02 19:13:30,0.942,0,6.61,0
2025-03-02 19:13:31,0.942,0,6.61,0
2025-03-02 19:13:32,0.942,0,6.61,0
2025-03-02 19:13:33,0.942,0,6.61,0
2025-03-02 19:13:34,0.942,0,6.61,0
2025-03-02 19:13:35,0.942,0,6.61,0
2025-03-02 19:13:36,0.942,0,6.61,0
2025-03-02 19:13:37,0.942,0,6.61,0
2025-03-02 19:13:38,0.942,0,6.61,0
2025-03-02 19:13:39,0.942,0,6.61,0
2025-03-02 19:13:40,0.942,0,6.61,0
2025-03-02 19:13:41,0.942,0,6.61,0
2025-03-02 19:13:42,0.942,0,6.61,0
2025-03-02 19:13:43,0.942,0,6.61,0
2025-03-02 19:13:44,0.942,0,6.61,0
2025-03-02 19:13:45,0.942,0,6.61,0
2025-03-02 19:13:46,0.942,0,6.61,0
2025-03-02 19:13:47,0.942,0,6.61,0
2025-03-02 19:13:48,0.942,0,6.61,0
2025-03-02 19:13:49,0.942,0,6.61,0
2025-03-02 19:13:50,0.819,0,5.86,0
2025-03-02 19:13:51,0.819,0,5.86,0
2025-03-02 19:13:52,0.819,0,5.86,0
2025-03-02 19:13:53,0.819,0,5.86,0
2025-03-02 19:13:54,0.819,0,5.86,0
2025-03-02 19:13:55,0.819,0,5.86,0
2025-03-02 19:13:56,0.819,0,5.86,0
2025-03-02 19:13:57,0.819,0,5.86,0
2025-03-02 19:13:58,0.819,0,5.86,0
2025-03-02 19:13:59,0.819,0,5.86,0
2025-03-02 19:14:00,0.819,0,5.86,0
2025-03-02 19:14:01,0.819,0,5.86,0
2025-03-02 19:14:02,0.819,0,5.86,0
2025-03-02 19:14:03,0.819,0,5.86,0
2025-03-02 19:14:04,0.819,0,5.86,0
2025-03-02 19:14:05,0.819,0,5.86,0
2025-03-02 19:14:06,0.819,0,5.86,0
2025-03-02 19:14:07,0.819,0,5.86,0
2025-03-02 19:14:08,0.819,0,5.86,0
2025-03-02 19:14:09,0.819,0,5.86,0
2025-03-02 19:14:10,0.819,0,5.86,0
2025-03-02 19:14:11,0.819,0,5.86,0
2025-03-02 19:14:12,0.819,0,5.86,0
2025-03-02 19:14:13,0.819,0,5.86,0
2025-03-02 19:14:14,0.819,0,5.86,0
2025-03-02 19:14:15,0.819,0,5.86,0
2025-03-02 19:14:16,0.819,0,5.86,0
2025-03-02 19:14:17,0.819,0,5.86,0
2025-03-02 19:14:18,0.819,0,5.86,0
2025-03-02 19:14:19,0.819,0,5.86,0
2025-03-02 19:14:20,0.848,0,5.66,0
2025-03-02 19:14:21,0.848,0,5.66,0
2025-03-02 19:14:22,0.848,0,5.66,0
2025-03-02 19:14:23,0.848,0,5.66,0
2025-03-02 19:14:24,0.848,0,5.66,0
2025-03-02 19:14:25,0.848,0,5.66,0
2025-03-02 19:14:26,0.848,0,5.66,0
2025-03-02 19:14:27,0.848,0,5.66,0
2025-03-02 19:14:28,0.848,0,5.66,0
2025-03-02 19:14:29,0.848,0,5.66,0
2025-03-02 19:14:30,0.848,0,5.66,0
2025-03-02 19:14:31,0.848,0,5.66,0
2025-03-02 19:14:32,0.848,0,5.66,0
2025-03-02 19:14:33,0.848,0,5.66,0
2025-03-02 19:14:34,0.848,0,5.66,0
2025-03-02 19:14:35,0.848,0,5.66,0
2025-03-02 19:14:36,0.848,0,5.66,0
2025-03-02 19:14:37,0.848,0,5.66,0
2025-03-02 19:14:38,0.848,0,5.66,0
2025-03-02 19:14:39,0.848,0,5.66,0
2025-03-02 19:14:40,0.848,0,5.66,0
2025-03-02 19:14:41,0.848,0,5.66,0
2025-03-02 19:14:42,0.848,0,5.66,0
2025-03-02 19:14:43,0.848,0,5.66,0
2025-03-02 19:14:44,0.848,0,5.66,0
2025-03-02 19:14:45,0.848,0,5.66,0
2025-03-02 19:14:46,0.848,0,5.66,0
2025-03-02 19:14:47,0.848,0,5.66,0
2025-03-02 19:14:48,0.848,0,5.66,0
2025-03-02 19:14:49,0.848,0,5.66,0
2025-03-02 19:14:50,0.888,0,3.73,0
2025-03-02 19:14:51,0.888,0,3.73,0
2025-03-02 19:14:52,0.888,0,3.73,0
2025-03-02 19:14:53,0.888,0,3.73,0
2025-03-02 19:14:54,0.888,0,3.73,0
2025-03-02 19:14:55,0.888,0,3.73,0
2025-03-02 19:14:56,0.888,0,3.73,0
2025-03-02 19:14:57,0.888,0,3.73,0
2025-03-02 19:14:58,0.888,0,3.73,0
2025-03-02 19:14:59,0.888,0,3.73,0
2025-03-02 19:15:00,0.888,0,3.73,0
2025-03-02 19:15:01,0.888,0,3.73,0
2025-03-02 19:15:02,0.888,0,3.73,0
2025-03-02 19:15:03,0.888,0,3.73,0
2025-03-02 19:15:04,0.888,0,3.73,0
2025-03-02 19:15:05,0.888,0,3.73,0
2025-03-02 19:15:06,0.888,0,3.73,0
2025-03-02 19:15:07,0.888,0,3.73,0
2025-03-02 19:15:08,0.888,0,3.73,0
2025-03-02 19:15:09,0.888,0,3.73,0
2025-03-02 19:15:10,0.888,0,3.73,0
2025-03-02 19:15:11,0.888,0,3.73,0
2025-03-02 19:15:12,0.888,0,3.73,0
2025-03-02 19:15:13,0.888,0,3.73,0
2025-03-02 19:15:14,0.888,0,3.73,0
2025-03-02 19:15:15,0.888,0,3.73,0
2025-03-02 19:15:16,0.888,0,3.73,0
2025-03-02 19:15:17,0.888,0,3.73,0
