"Time","PKG","DRAM","OTHER","GPU"
2025-03-03 14:14:24,0.916,0,4.98,0
2025-03-03 14:14:26,0.916,0,4.98,0
2025-03-03 14:14:28,0.916,0,4.98,0
2025-03-03 14:14:30,0.916,0,4.98,0
2025-03-03 14:14:32,0.916,0,4.98,0
2025-03-03 14:14:34,0.916,0,4.98,0
2025-03-03 14:14:36,0.906,0,5.09,0
2025-03-03 14:14:38,0.906,0,5.09,0
2025-03-03 14:14:40,0.906,0,5.09,0
2025-03-03 14:14:42,0.906,0,5.09,0
2025-03-03 14:14:44,0.906,0,5.09,0
2025-03-03 14:14:46,0.906,0,5.09,0
2025-03-03 14:14:48,0.906,0,5.09,0
2025-03-03 14:14:50,0.906,0,5.09,0
2025-03-03 14:14:52,0.906,0,5.09,0
2025-03-03 14:14:54,0.906,0,5.09,0
2025-03-03 14:14:56,0.906,0,5.09,0
2025-03-03 14:14:58,0.906,0,5.09,0
2025-03-03 14:15:00,0.906,0,5.09,0
2025-03-03 14:15:02,0.906,0,5.09,0
2025-03-03 14:15:04,0.906,0,5.09,0
2025-03-03 14:15:06,0.941,0,5.07,0
2025-03-03 14:15:08,0.941,0,5.07,0
2025-03-03 14:15:10,0.941,0,5.07,0
2025-03-03 14:15:12,0.941,0,5.07,0
2025-03-03 14:15:14,0.941,0,5.07,0
2025-03-03 14:15:16,0.941,0,5.07,0
2025-03-03 14:15:18,0.941,0,5.07,0
2025-03-03 14:15:20,0.941,0,5.07,0
2025-03-03 14:15:22,0.941,0,5.07,0
2025-03-03 14:15:24,0.941,0,5.07,0
2025-03-03 14:15:26,0.941,0,5.07,0
2025-03-03 14:15:28,0.941,0,5.07,0
2025-03-03 14:15:30,0.941,0,5.07,0
2025-03-03 14:15:32,0.941,0,5.07,0
2025-03-03 14:15:34,0.941,0,5.07,0
2025-03-03 14:15:36,0.903,0,5.00,0
2025-03-03 14:15:38,0.903,0,5.00,0
2025-03-03 14:15:40,0.903,0,5.00,0
2025-03-03 14:15:42,0.903,0,5.00,0
2025-03-03 14:15:44,0.903,0,5.00,0
2025-03-03 14:15:46,0.903,0,5.00,0
2025-03-03 14:15:48,0.903,0,5.00,0
2025-03-03 14:15:50,0.903,0,5.00,0
2025-03-03 14:15:52,0.903,0,5.00,0
2025-03-03 14:15:54,0.903,0,5.00,0
2025-03-03 14:15:56,0.903,0,5.00,0
2025-03-03 14:15:58,0.903,0,5.00,0
2025-03-03 14:16:00,0.903,0,5.00,0
2025-03-03 14:16:02,0.903,0,5.00,0
2025-03-03 14:16:04,0.903,0,5.00,0
2025-03-03 14:16:06,0.914,0,5.06,0
2025-03-03 14:16:08,0.914,0,5.06,0
