Time,TOTAL
2025-05-13 08:23:02,3.9878000000000915
2025-05-13 08:23:03,3.9878000000000915
2025-05-13 08:23:04,3.9878000000000915
2025-05-13 08:23:05,3.9878000000000915
2025-05-13 08:23:06,3.9878000000000915
2025-05-13 08:23:07,3.9878000000000915
2025-05-13 08:23:08,3.9878000000000915
2025-05-13 08:23:09,3.9878000000000915
2025-05-13 08:23:10,3.9878000000000915
2025-05-13 08:23:11,3.9878000000000915
2025-05-13 08:23:12,3.9878000000000915
2025-05-13 08:23:13,3.9878000000000915
2025-05-13 08:23:14,3.9878000000000915
2025-05-13 08:23:15,3.9878000000000915
2025-05-13 08:23:16,3.9878000000000915
2025-05-13 08:23:17,3.9878000000000915
2025-05-13 08:23:18,3.9878000000000915
2025-05-13 08:23:19,3.5218999999999445
2025-05-13 08:23:20,3.5218999999999445
2025-05-13 08:23:21,3.5218999999999445
2025-05-13 08:23:22,3.5218999999999445
2025-05-13 08:23:23,3.5218999999999445
2025-05-13 08:23:24,3.5218999999999445
2025-05-13 08:23:25,3.5218999999999445
2025-05-13 08:23:26,3.5218999999999445
2025-05-13 08:23:27,3.5218999999999445
2025-05-13 08:23:28,3.5218999999999445
2025-05-13 08:23:29,3.5218999999999445
