"Time","control-project-799bdb68d7-s958z / app-namespace / PKG","control-project-799bdb68d7-s958z / app-namespace / DRAM","control-project-799bdb68d7-s958z / app-namespace / OTHER","control-project-799bdb68d7-s958z / app-namespace / GPU"
2025-02-26 10:41:25,0.000200,0.000100,0.000300,0
2025-02-26 10:41:26,0.000200,0.000100,0.000300,0
2025-02-26 10:41:27,0.000200,0.000100,0.000300,0
2025-02-26 10:41:28,0.000200,0.000100,0.000300,0
2025-02-26 10:41:29,0.000200,0.000100,0.000300,0
2025-02-26 10:41:30,0.000200,0.000100,0.000300,0
2025-02-26 10:41:31,0.000200,0.000100,0.000300,0
2025-02-26 10:41:32,0.000200,0.000100,0.000300,0
2025-02-26 10:41:33,0.000200,0.000100,0.000300,0
2025-02-26 10:41:34,0.000200,0.000100,0.000300,0
2025-02-26 10:41:35,0.000200,0.000100,0.000300,0
2025-02-26 10:41:36,0.000200,0.000100,0.000300,0
2025-02-26 10:41:37,0.000200,0.000100,0.000300,0
2025-02-26 10:41:38,0.000200,0.000100,0.000300,0
2025-02-26 10:41:39,0.000200,0.000100,0.000300,0
2025-02-26 10:41:40,0.000200,0.000100,0.000300,0
2025-02-26 10:41:41,0.000200,0.000100,0.000300,0
2025-02-26 10:41:42,0.000200,0.000100,0.000300,0
2025-02-26 10:41:43,0.000200,0.000100,0.000300,0
2025-02-26 10:41:44,0.000200,0.000100,0.000300,0
2025-02-26 10:41:45,0.000200,0.000100,0.000300,0
2025-02-26 10:41:46,0.000200,0.000100,0.000300,0
2025-02-26 10:41:47,0.000200,0.000100,0.000300,0
2025-02-26 10:41:48,0.000200,0.000100,0.000300,0
2025-02-26 10:41:49,0.000200,0.000100,0.000300,0
2025-02-26 10:41:50,0.000200,0.000100,0.000300,0
