"Time","control-project-56b89bcb95-qvbb6 / app-namespace / PKG","control-project-56b89bcb95-qvbb6 / app-namespace / DRAM","control-project-56b89bcb95-qvbb6 / app-namespace / OTHER","control-project-56b89bcb95-qvbb6 / app-namespace / GPU"
2025-02-26 15:36:03.000,0.0445,0,0.836,0
2025-02-26 15:36:04.000,0.0445,0,0.836,0
2025-02-26 15:36:05.000,0.0445,0,0.836,0
2025-02-26 15:36:06.000,0.0445,0,0.836,0
2025-02-26 15:36:07.000,0.0445,0,0.836,0
2025-02-26 15:36:08.000,0.0445,0,0.836,0
2025-02-26 15:36:09.000,0.0445,0,0.836,0
2025-02-26 15:36:10.000,0.0445,0,0.836,0
2025-02-26 15:36:11.000,0.0445,0,0.836,0
2025-02-26 15:36:12.000,0.0445,0,0.836,0
2025-02-26 15:36:13.000,0.0445,0,0.836,0
2025-02-26 15:36:14.000,0.0445,0,0.836,0
2025-02-26 15:36:15.000,0.0445,0,0.836,0
2025-02-26 15:36:16.000,0.0445,0,0.836,0
2025-02-26 15:36:17.000,0.0445,0,0.836,0
2025-02-26 15:36:18.000,0.0445,0,0.836,0
2025-02-26 15:36:19.000,0.0445,0,0.836,0
2025-02-26 15:36:20.000,0.0445,0,0.836,0
2025-02-26 15:36:21.000,0.299,0,2.16,0
2025-02-26 15:36:22.000,0.299,0,2.16,0
2025-02-26 15:36:23.000,0.299,0,2.16,0
2025-02-26 15:36:24.000,0.299,0,2.16,0
2025-02-26 15:36:25.000,0.299,0,2.16,0
2025-02-26 15:36:26.000,0.299,0,2.16,0
2025-02-26 15:36:27.000,0.299,0,2.16,0
2025-02-26 15:36:28.000,0.299,0,2.16,0
2025-02-26 15:36:29.000,0.299,0,2.16,0
2025-02-26 15:36:30.000,0.299,0,2.16,0
2025-02-26 15:36:31.000,0.299,0,2.16,0
2025-02-26 15:36:32.000,0.299,0,2.16,0
2025-02-26 15:36:33.000,0.299,0,2.16,0
2025-02-26 15:36:34.000,0.299,0,2.16,0
2025-02-26 15:36:35.000,0.299,0,2.16,0
2025-02-26 15:36:36.000,0.299,0,2.16,0
2025-02-26 15:36:37.000,0.299,0,2.16,0
2025-02-26 15:36:38.000,0.299,0,2.16,0
2025-02-26 15:36:39.000,0.299,0,2.16,0
2025-02-26 15:36:40.000,0.299,0,2.16,0
2025-02-26 15:36:41.000,0.299,0,2.16,0
2025-02-26 15:36:42.000,0.299,0,2.16,0
