"Time","control-project-56b89bcb95-qvbb6 / app-namespace / PKG","control-project-56b89bcb95-qvbb6 / app-namespace / DRAM","control-project-56b89bcb95-qvbb6 / app-namespace / OTHER","control-project-56b89bcb95-qvbb6 / app-namespace / GPU"
2025-02-26 15:26:14,0.102,0,0.928,0
2025-02-26 15:26:15,0.102,0,0.928,0
2025-02-26 15:26:16,0.102,0,0.928,0
2025-02-26 15:26:17,0.102,0,0.928,0
2025-02-26 15:26:18,0.102,0,0.928,0
2025-02-26 15:26:19,0.102,0,0.928,0
2025-02-26 15:26:20,0.102,0,0.928,0
2025-02-26 15:26:21,0.208,0,1.16,0
2025-02-26 15:26:22,0.208,0,1.16,0
2025-02-26 15:26:23,0.208,0,1.16,0
2025-02-26 15:26:24,0.208,0,1.16,0
2025-02-26 15:26:25,0.208,0,1.16,0
2025-02-26 15:26:26,0.208,0,1.16,0
2025-02-26 15:26:27,0.208,0,1.16,0
2025-02-26 15:26:28,0.208,0,1.16,0
2025-02-26 15:26:29,0.208,0,1.16,0
2025-02-26 15:26:30,0.208,0,1.16,0
2025-02-26 15:26:31,0.208,0,1.16,0
2025-02-26 15:26:32,0.208,0,1.16,0
2025-02-26 15:26:33,0.208,0,1.16,0
2025-02-26 15:26:34,0.208,0,1.16,0
2025-02-26 15:26:35,0.208,0,1.16,0
2025-02-26 15:26:36,0.208,0,1.16,0
2025-02-26 15:26:37,0.208,0,1.16,0
2025-02-26 15:26:38,0.208,0,1.16,0
2025-02-26 15:26:39,0.208,0,1.16,0
2025-02-26 15:26:40,0.208,0,1.16,0
2025-02-26 15:26:41,0.208,0,1.16,0
2025-02-26 15:26:42,0.208,0,1.16,0
2025-02-26 15:26:43,0.208,0,1.16,0
2025-02-26 15:26:44,0.208,0,1.16,0
2025-02-26 15:26:45,0.208,0,1.16,0
2025-02-26 15:26:46,0.208,0,1.16,0
2025-02-26 15:26:47,0.208,0,1.16,0
2025-02-26 15:26:48,0.208,0,1.16,0
2025-02-26 15:26:49,0.208,0,1.16,0
2025-02-26 15:26:50,0.208,0,1.16,0
2025-02-26 15:26:51,0.252,0,0.875,0
2025-02-26 15:26:52,0.252,0,0.875,0
2025-02-26 15:26:53,0.252,0,0.875,0
2025-02-26 15:26:54,0.252,0,0.875,0
2025-02-26 15:26:55,0.252,0,0.875,0
2025-02-26 15:26:56,0.252,0,0.875,0
2025-02-26 15:26:57,0.252,0,0.875,0
2025-02-26 15:26:58,0.252,0,0.875,0
2025-02-26 15:26:59,0.252,0,0.875,0
2025-02-26 15:27:00,0.252,0,0.875,0
2025-02-26 15:27:01,0.252,0,0.875,0
2025-02-26 15:27:02,0.252,0,0.875,0
2025-02-26 15:27:03,0.252,0,0.875,0
2025-02-26 15:27:04,0.252,0,0.875,0
2025-02-26 15:27:05,0.252,0,0.875,0
2025-02-26 15:27:06,0.252,0,0.875,0
2025-02-26 15:27:07,0.252,0,0.875,0
2025-02-26 15:27:08,0.252,0,0.875,0
2025-02-26 15:27:09,0.252,0,0.875,0
2025-02-26 15:27:10,0.252,0,0.875,0
2025-02-26 15:27:11,0.252,0,0.875,0
2025-02-26 15:27:12,0.252,0,0.875,0
2025-02-26 15:27:13,0.252,0,0.875,0
2025-02-26 15:27:14,0.252,0,0.875,0
2025-02-26 15:27:15,0.252,0,0.875,0
2025-02-26 15:27:16,0.252,0,0.875,0
2025-02-26 15:27:17,0.252,0,0.875,0
2025-02-26 15:27:18,0.252,0,0.875,0
2025-02-26 15:27:19,0.252,0,0.875,0
2025-02-26 15:27:20,0.252,0,0.875,0
2025-02-26 15:27:21,0.265,0,0.824,0
2025-02-26 15:27:22,0.265,0,0.824,0
2025-02-26 15:27:23,0.265,0,0.824,0
2025-02-26 15:27:24,0.265,0,0.824,0
2025-02-26 15:27:25,0.265,0,0.824,0
2025-02-26 15:27:26,0.265,0,0.824,0
2025-02-26 15:27:27,0.265,0,0.824,0
2025-02-26 15:27:28,0.265,0,0.824,0
2025-02-26 15:27:29,0.265,0,0.824,0
2025-02-26 15:27:30,0.265,0,0.824,0
2025-02-26 15:27:31,0.265,0,0.824,0
2025-02-26 15:27:32,0.265,0,0.824,0
2025-02-26 15:27:33,0.265,0,0.824,0
2025-02-26 15:27:34,0.265,0,0.824,0
2025-02-26 15:27:35,0.265,0,0.824,0
2025-02-26 15:27:36,0.265,0,0.824,0
2025-02-26 15:27:37,0.265,0,0.824,0
2025-02-26 15:27:38,0.265,0,0.824,0
2025-02-26 15:27:39,0.265,0,0.824,0
2025-02-26 15:27:40,0.265,0,0.824,0
2025-02-26 15:27:41,0.265,0,0.824,0
2025-02-26 15:27:42,0.265,0,0.824,0
2025-02-26 15:27:43,0.265,0,0.824,0
2025-02-26 15:27:44,0.265,0,0.824,0
2025-02-26 15:27:45,0.265,0,0.824,0
2025-02-26 15:27:46,0.265,0,0.824,0
2025-02-26 15:27:47,0.265,0,0.824,0
2025-02-26 15:27:48,0.265,0,0.824,0
2025-02-26 15:27:49,0.265,0,0.824,0
2025-02-26 15:27:50,0.265,0,0.824,0
2025-02-26 15:27:51,0.276,0,0.788,0
2025-02-26 15:27:52,0.276,0,0.788,0
2025-02-26 15:27:53,0.276,0,0.788,0
2025-02-26 15:27:54,0.276,0,0.788,0
2025-02-26 15:27:55,0.276,0,0.788,0
2025-02-26 15:27:56,0.276,0,0.788,0
2025-02-26 15:27:57,0.276,0,0.788,0
2025-02-26 15:27:58,0.276,0,0.788,0
2025-02-26 15:27:59,0.276,0,0.788,0
2025-02-26 15:28:00,0.276,0,0.788,0
2025-02-26 15:28:01,0.276,0,0.788,0
2025-02-26 15:28:02,0.276,0,0.788,0
2025-02-26 15:28:03,0.276,0,0.788,0
2025-02-26 15:28:04,0.276,0,0.788,0
2025-02-26 15:28:05,0.276,0,0.788,0
2025-02-26 15:28:06,0.276,0,0.788,0
2025-02-26 15:28:07,0.276,0,0.788,0
2025-02-26 15:28:08,0.276,0,0.788,0
2025-02-26 15:28:09,0.276,0,0.788,0
2025-02-26 15:28:10,0.276,0,0.788,0
2025-02-26 15:28:11,0.276,0,0.788,0
2025-02-26 15:28:12,0.276,0,0.788,0
2025-02-26 15:28:13,0.276,0,0.788,0
