Time,TOTAL
2025-05-13 08:34:56,2.775500000000003
2025-05-13 08:34:57,2.775500000000003
2025-05-13 08:34:58,2.775500000000003
2025-05-13 08:34:59,2.775500000000003
2025-05-13 08:35:00,2.775500000000003
2025-05-13 08:35:01,2.775500000000003
2025-05-13 08:35:02,2.775500000000003
2025-05-13 08:35:03,2.775500000000003
2025-05-13 08:35:04,2.775500000000003
2025-05-13 08:35:05,2.775500000000003
2025-05-13 08:35:06,2.775500000000003
2025-05-13 08:35:07,2.775500000000003
2025-05-13 08:35:08,2.775500000000003
2025-05-13 08:35:09,2.775500000000003
2025-05-13 08:35:10,2.775500000000003
2025-05-13 08:35:11,2.775500000000003
2025-05-13 08:35:12,2.775500000000003
2025-05-13 08:35:13,2.775500000000003
2025-05-13 08:35:14,2.775500000000003
2025-05-13 08:35:15,2.775500000000003
2025-05-13 08:35:16,2.775500000000003
2025-05-13 08:35:17,2.775500000000003
2025-05-13 08:35:18,2.775500000000003
2025-05-13 08:35:19,4.038400000000001
